PeakID	Title	Scans	RT.left.min.	RT..min.	RT.right..min.	Precursor.m.z	Height	Area	Model.masses	Adduct	Isotope	Comment	Reference.RT	Reference.m.z	Formula	Ontology	InChIKey	SMILES	Annotation.tag..VS1.0.	RT.matched	m.z.matched	MS.MS.matched	RT.similarity	Dot.product	Reverse.dot.product	Fragment.presence..	Total.score	S.N	MS1.isotopes	MSMS.spectrum
2089	Nicotinamide	415	1.077031	1.390428	1.792163	121.0394	39033712	423359936	null	[M-H]-	M + 0		1.391	121.0394	C6H6N2O				520	TRUE	TRUE	FALSE	100	null	null	null	100	283.5877	121.0284:320028 121.03533:38936 121.03706:99665 121.03942:22851084 121.0418:132613 122.02353:920414 122.03663:109896 122.04286:909265 123.02679:55709 125.032:112357 125.03448:14426340 125.03681:69240 126.03773:457718	85.40838:7100 93.03299:22831 97.9606:7994 106.01983:7313 121.02825:124392 121.03962:226761 122.02324:10377
2217	Thymine	433	1.0277	1.440717	1.873629	125.0345	96021920	1181999232	null	[M-H]-	M + 0		1.452	125.0345	C5H6N2O2				520	TRUE	TRUE	FALSE	100	null	null	null	100	1919.639	125.02337:42747 125.02934:44798 125.03067:45544 125.03199:302506 125.03447:52345508 125.0368:260507 125.04028:43327 125.07079:111941 125.08008:34646 126.03162:183769 126.03775:2087008 127.03906:118941 127.07542:40753 128.03022:69705 128.03159:479191 128.03416:71878104 128.03657:425841 128.04018:55578 128.05547:38956 129.01805:110222 129.0309:145562 129.03751:3665617 129.03995:37121 129.05445:129799	57.68204:12124 110.6078:11606 125.03388:925748 125.89901:24421 143.53876:13151
2263	N-Acetyl-Glycine	439	0.925065	1.457838	1.808798	116.034	507608736	7656970240	null	[M-H]-	M + 0	found in higher mz's MsMs_2230	1.452	116.034	C4H7NO3				330	TRUE	TRUE	TRUE	100	93.8	93.8	100	97.4	10037.42	115.99312:109843 116.01697:45873 116.01801:43465 116.02823:56610 116.03001:106828 116.03179:857958 116.03402:162366000 116.03579:1168785 116.0392:123597 116.04661:71770 116.05061:38201 116.05239:63915 116.07448:100339 116.9273:210304 116.93329:34506 117.0179:107589 117.03095:296233 117.03741:6985746 117.04011:92724 118.03822:679703 118.04962:59005 120.0112:596959 121.02816:356175	58.20247:259374 66.43383:324717 72.04382:4917164 73.05428:278380 74.02331:44406384 81.72343:311446 88.58892:274538 91.21062:223244 94.3369:248245 97.93578:412527 99.352:244250 116.03402:3979670 116.92734:317065 118.78534:301325 129.41046:262465
2269	Pyridoxine	439	1.225021	1.457838	2.161494	168.0657	75710144	850282688	null	[M-H]-	M + 0		1.469	168.0657	C8H11NO3				330	TRUE	TRUE	TRUE	100	99.8	99.7	100	99.9	1388.355	168.03597:34767 168.0618:293439 168.06568:42504548 168.06929:178045 168.07162:97438 168.99839:181565 169.06065:628156 169.06911:2642042 169.08608:58095 169.09755:70389 170.06425:39495 170.06969:138564 170.0724:76307 170.99604:79237 171.10153:123877 171.13825:179490 172.09675:216387 173.04404:36627 173.05589:138254	66.43228:5391 81.95164:5460 85.0278:6184 92.04923:7653 97.93483:5420 107.03644:22718 108.04375:98209 110.06032:12374 120.04411:10113 121.05215:86990 122.06029:800031 123.06288:9863 125.09618:7530 135.03173:43373 136.03903:8820 138.0554:412415 139.05784:8495 148.03964:13383 150.05557:3299963 150.07998:25686 150.98746:14635 151.05815:50262 153.04255:7984 166.05059:858110 167.05369:11583 168.05767:71553 168.06594:1224226 168.09485:5387 169.07081:17500 169.09779:9981
2342	Deoxyadenosine	451	1.241196	1.491263	1.857933	250.0945	14594790	166357312	null	[M-H]-	M + 0		1.486	250.09399	C10H13N5O3				330	TRUE	TRUE	TRUE	100	91.6	91.6	100	96.5	2075.962	250.06761:1010409 250.09446:7347953 251.07085:128295 251.09763:660947 253.02844:52721 253.09336:56331 255.08862:3127402	59.01239:23526 61.98675:400616 71.0121:6482 89.02312:7006 107.0356:5583 110.00887:4665 125.07098:10996 127.04979:21462 134.02534:25699 134.0459:4362709 135.04963:8629 145.06125:17214 160.06199:28057 164.03345:4894 166.05466:6808 169.06012:33276 187.04709:5828 187.07117:360943 199.49148:4036 249.58026:5915 249.98092:7054 250.0934:125467 250.14468:30491
2379	Deoxyuridine	457	1.275002	1.507905	1.857933	227.0668	25151590	278671200	null	[M-H]-	M + 0	found in higher mz's MsMs_2426	1.518	227.06689	C9H12N2O5				330	TRUE	TRUE	TRUE	100	84.4	83.6	100	93.4	375.696	227.06685:14509975 228.06409:104292 228.07005:1029338 228.99022:95738 229.07119:99878 230.98557:65198	66.03297:8541 78.73573:5767 94.02814:98572 97.93392:6442 98.02316:6175 111.01832:6067616 111.03493:41523 112.02142:17262 112.03829:13914 113.03478:24023 115.91927:9618 126.01833:8314 136.03905:48797 137.0348:17229 184.05983:520240 209.94794:10379 227.06729:196442 227.12888:11952 227.1646:11129 227.19991:129982
2499	Fumarate?	475	1.30781	1.55756	1.890081	115.0025	39970572	468642272	null	[M-H]-	M + 0		1.535	115.0023	C4H4O4				330	TRUE	TRUE	TRUE	100	61.1	61	71.4	81.4	57.5961	114.93514:130734 115.00032:125666 115.00251:17046938 115.00456:104912 115.02577:54181 115.03894:98598 115.07537:369542 116.00602:285319 116.03402:66429916 116.03624:466602 116.92715:103758 117.00665:67699 117.03111:100595 117.03742:2418860 118.03837:130969	71.01219:3771681 72.04393:174984 74.02336:1362087 114.93502:146038 115.00237:386364 115.07512:121807 116.03441:158050
2586	N-Acetyl-L-Glutamine	487	1.241196	1.590748	2.093465	187.0717	1097223296	19869446144	null	[M-H]-	M + 0	found in higher mz's MsMs_2596; found in higher mz's MsMs_2553	1.568	187.0714	C7H12N2O4				330	TRUE	TRUE	TRUE	100	99.9	99.9	100	99.9	10266.45	186.98831:155321 187.03408:109445 187.03772:73173 187.04136:84070 187.04743:67508 187.05623:86850 187.06593:539355 187.06715:1491549 187.07171:283298272 187.07625:1337120 187.08353:75620 187.08838:97905 187.09718:55383 187.10082:64751 187.10295:61412 187.10811:57401 187.15364:59272 187.15576:92130 188.06852:1295423 188.07503:20841230 189.07197:90514 189.07567:1704464 190.05356:123067 190.07935:106225 191.01902:50964 192.03255:158298	58.0281:12244682 70.94688:444152 73.33285:432354 83.05986:1208319 84.04433:804622 90.49844:459749 96.39861:460404 101.07029:3858617 102.12335:502856 109.04016:838845 121.2749:517640 125.07104:65884852 127.04986:66338580 128.03353:10559505 143.08149:9676120 145.06129:68442768 146.06409:613904 169.06034:29762512 170.04454:2162708 187.07145:72704008 199.17383:526854 202.9241:471861
2625	Uracil	493	1.291162	1.60752	2.47895	111.0187	235433216	4453699072	null	[M-H]-	M + 0	similar chromatogram in higher mz_2581; similar chromatogram in higher mz_2542; similar chromatogram in higher mz_2546; similar chromatogram in higher mz_2585; similar chromatogram in higher mz_2586; similar chromatogram in higher mz_2587; similar chromatogram in higher mz_2553; similar chromatogram in higher mz_2596; similar chromatogram in higher mz_2597; similar chromatogram in higher mz_2559; similar chromatogram in higher mz_2565; found in higher mz's MsMs_2590; similar chromatogram in higher mz_2679; found in higher mz's MsMs_2721; found in higher mz's MsMs_2713	1.619	111.0187	C4H4N2O2				330	TRUE	TRUE	TRUE	100	72	74.5	100	88.7	2035.969	110.95699:81399 111.01397:96136 111.01605:118194 111.01869:58071740 111.02076:377604 112.02211:1785908 112.9842:256044 113.02315:144997 114.93514:109397 115.00251:8914255 115.00456:54996 115.03901:153466 115.07523:292910 116.00587:224528	66.43229:135908 67.02846:125043 67.27483:92221 70.25422:103611 77.57251:95825 88.38758:93664 95.93257:135759 110.9562:119566 111.01832:8080024 119.92695:98411
2710	3-methyl Adenine	505	1.457838	1.641681	2.093465	148.0618	2549999.75	33231206	null	[M-H]-	M + 0	similar chromatogram in higher mz_2713; similar chromatogram in higher mz_2721	1.636	148.0616	C6H7N5				520	TRUE	TRUE	FALSE	100	null	null	null	100	534.2576	148.06185:1242042 149.99335:183480 150.01614:133368 151.03918:95379 151.06003:165342 151.50774:42509 152.00135:1597298 152.03448:75362 153.00464:60977	
2713	Orotate	505	1.109247	1.641681	2.395825	155.0089	898232704	15018798080	null	[M-H]-	M + 0	found in higher mz's MsMs_2778; found in higher mz's MsMs_2721; found in higher mz's MsMs_2771; found in higher mz's MsMs_2769; found in higher mz's MsMs_2762; found in higher mz's MsMs_2807; found in higher mz's MsMs_2805	1.619	155.0087	C5H4N2O4				330	TRUE	TRUE	TRUE	100	75	75	100	89.6	3101.459	154.94603:144212 154.98011:82743 154.98171:71734 154.98743:63411 155.00093:156414 155.00276:241022 155.00528:1006682 155.00894:231506640 155.01146:1741452 155.01603:262874 155.01764:145495 155.01947:75070 155.02702:56697 155.02954:62900 155.03686:93176 155.07097:104385 156.00563:838572 156.00868:81597 156.01215:13163016 156.01469:133002 157.01299:1468480 157.01556:212172 157.04962:50966 157.12248:368176 158.01643:65864 158.04493:65132 158.99029:86321	56.0551:391637 62.41567:402250 76.82745:460041 111.00277:1847281 111.01832:268869888 111.03494:1988314 112.02265:1961577 129.8346:506094 155.00819:4370555
2763	Adenosine	511	1.192934	1.658339	1.907198	266.0894	4089356	47209768	null	[M-H]-	M + 0	found in higher mz's MsMs_2771	1.67	266.0889	C10H13N5O4				330	TRUE	TRUE	TRUE	100	74.9	74.9	100	89.5	248.8579	266.08944:1824722 267.08664:44472 267.0927:180796 269.2129:38906 271.05431:119653	51.07761:3511 61.02945:3591 96.95855:4097 107.03456:4879 111.10823:3571 122.00661:8127 134.02535:10756 134.04595:1928410 150.04165:9147 183.92263:4620 262.50453:3617 266.09044:50671 266.15296:55806
2915	Adenine	541	1.590748	1.742417	2.059582	134.0461	46897384	687237440	null	[M-H]-	M + 0		1.775	134.0461	C5H5N5				330	TRUE	TRUE	TRUE	100	87.9	87.9	100	94.9	1036.069	134.04262:50262 134.04612:14658150 134.0487:71090 135.04307:166131 135.04913:457578 135.94388:198978 135.96964:29366 137.0346:4473405 137.93947:65272 138.01865:58588 138.03788:201013	65.01275:42923 65.75898:29732 68.02426:37192 92.02409:518442 101.52688:28717 107.03462:2631812 134.04594:18461918 134.06804:115283 135.04964:145290 144.01953:29885
3020	Creatinine	559	1.541604	1.792163	3.007496	112.0504	128259104	1596781312	null	[M-H]-	M + 0		1.808	112.0503	C4H7N3O				330	TRUE	TRUE	TRUE	100	74.3	74.3	100	89.3	1382.275	112.01141:29542 112.01211:32114 112.01562:68600 112.02237:296023 112.03306:32009 112.04402:45641 112.04824:214599 112.05036:65616744 112.05246:438942 112.05471:43966 112.0564:32683 112.06737:30317 112.08904:54094 112.98433:330315 113.02321:59278 113.03233:52244 113.03433:7997762 113.03646:55206 113.04745:511470 113.05371:2519434 114.01833:236255 114.03761:180772 114.05471:75007 114.93518:135722 115.00251:179300 115.03876:281627 115.07525:338844 116.03419:1077998 116.92744:133552 116.93329:48342 117.01804:52959	56.0002:9867 58.02807:12466 68.00031:15948 68.99413:41399 69.00763:27263 83.02324:14167 97.02649:7828 110.03506:33089 112.02272:270638 112.05065:5466730 112.06641:36718 113.0346:27986 113.05416:20604
3149	L-Phenylalanine	571	1.491263	1.824707	3.041402	164.0708	406417408	5354232832	null	[M-H]-	M + 0		1.808	164.0705	C9H11NO2				330	TRUE	TRUE	TRUE	100	93.9	93.9	100	97.4	3735.813	164.00179:100494 164.00353:53562 164.03965:58713 164.04862:62474 164.0526:61699 164.05759:63194 164.05933:61870 164.06307:84267 164.0668:299215 164.07079:162787024 164.07428:1036241 164.07727:193046 164.08325:54076 164.13859:91610 165.01827:132018 165.06751:306733 165.07408:16153904 166.05287:459694 166.07494:510670 166.07722:449999 168.06539:128942 169.06063:1034587	50.20157:254028 64.01209:254789 72.00781:19390998 72.46382:265122 91.05378:2045852 103.05376:1005134 111.15824:318231 118.06532:319494 118.4777:268986 127.30421:285616 146.06074:406517 147.04353:85498224 148.04821:1069342 164.07129:61934968 164.09924:380222 165.07463:364920
3155	Uridine	571	1.525069	1.824707	2.379536	243.062	38758904	471492288	null	[M-H]-	M + 0	found in higher mz's MsMs_3093	1.857	243.0616	C9H12N2O6				330	TRUE	TRUE	TRUE	100	97.3	99	88.9	98.2	1031.963	243.06203:17292398 243.06832:78736 244.06509:1137830 245.06611:108764 247.0484:709759 248.05209:73118	52.59393:7058 58.98354:6918 66.03346:37104 67.52466:7287 82.02853:58316 96.04407:10246 108.0437:26156 110.02324:994977 111.01842:246970 117.01853:22265 122.02355:39483 122.06032:11392 124.03858:8457 132.03012:9310 140.03373:176474 143.72489:7723 150.45217:7607 152.03468:249185 153.03007:115002 156.04752:32953 161.06723:8733 164.03546:11043 182.04436:15199 200.04858:151974 200.05663:605371 229.69601:7611 242.98565:9389 243.02158:13980 243.06113:534446 243.17977:11970 244.02722:94993
3259	Urocanate	583	1.390428	1.857933	2.346286	137.0346	358516352	3998297600	null	[M-H]-	M + 0	found in higher mz's MsMs_3336	1.808	137.03439	C6H6N2O2				330	TRUE	TRUE	TRUE	100	88	88	100	95	10209.82	137.02623:272398 137.02737:183316 137.03022:212325 137.03175:1276388 137.0346:228530464 137.03726:1326176 137.04107:119854 137.04392:187348 137.04886:123852 137.08673:142296 138.03151:1139341 138.03787:14798859 138.04075:172765 139.03878:547836 139.04112:229174	51.94196:169293 66.03349:432382 84.89114:161816 93.04407:27077554 94.04814:232825 118.43979:186560 137.03469:3876144 158.05815:172208
3276	L-Dihydroorotic acid	583	1.390428	1.857933	2.362857	157.0244	1665207040	19214813184	null	[M-H]-	M + 0	found in higher mz's MsMs_3216; found in higher mz's MsMs_3298; found in higher mz's MsMs_3213; found in higher mz's MsMs_3296; found in higher mz's MsMs_3291; found in higher mz's MsMs_3208; found in higher mz's MsMs_3387	1.824	157.0244	C5H6N2O4				520	TRUE	TRUE	FALSE	100	null	null	null	100	7552.215	156.95981:283696 156.96168:206728 156.96401:141001 156.98919:126804 156.99106:165728 156.99386:146356 156.9955:396347 157.00126:330046 157.00366:129574 157.00505:270648 157.00785:383712 157.00995:202504 157.01229:259182 157.01415:1147722 157.01579:604673 157.01928:799498 157.02442:961209792 157.02792:7289338 157.03072:614755 157.03398:863005 157.03585:810896 157.04005:355354 157.0422:483813 157.04495:206311 157.04962:243729 157.05242:158176 157.05428:276530 157.05615:142656 157.05895:132173 157.07202:123150 157.07692:118998 157.08253:145907 157.08416:121764 157.08839:664356 157.12148:367724 157.28066:163280 158.02127:4904880 158.02773:56947072 158.03103:250790 158.04465:1800364 159.02476:233504 159.02855:7508476 159.03071:498040 159.04783:206616 160.02142:104357 160.02526:142224 160.03193:287997 160.0603:1924539 161.04395:125006 161.06333:121852	58.02849:282142 60.00774:938074 66.47853:240458 70.02854:23958702 71.01267:318980 71.02345:4387918 72.00784:301252 86.02329:1483888 96.00743:2718729 111.01829:392848 113.03476:133154456 113.05075:837295 114.0181:24647424 114.03651:1162193 115.02126:402499 119.74526:223669 157.02465:14820850
3439	Hypoxanthine	607	1.641681	1.924312	2.076284	135.0301	20607102	231709936	null	[M-H]-	M + 0	found in higher mz's MsMs_3496	1.925	135.03011	C5H4N4O				330	TRUE	TRUE	TRUE	100	87.5	85.2	100	94.4	142.4412	135.03009:11015435 135.03232:69866 135.04944:44863 135.05539:30539 135.94406:265499 136.02727:64368 136.03354:373156 137.02339:56807 137.03175:103362 137.03461:16781828 137.03727:80015 137.95888:17483 138.01865:57008 138.03141:71624 138.0379:833432 139.03899:47870	65.01278:48585 66.00804:8838 92.01155:15111 92.0241:2448989 92.03583:14155 93.02701:16805 107.03468:20831 109.94103:45785 133.01426:33337 134.89345:20370 135.00796:23984 135.03026:3844048 135.04665:49959 136.03344:36774
