"PeakID"	"Title"	"Scans"	"RT.left.min."	"RT..min."	"RT.right..min."	"Precursor.m.z"	"Height"	"Area"	"Model.masses"	"Adduct"	"Isotope"	"Comment"	"Reference.RT"	"Reference.m.z"	"Formula"	"Ontology"	"InChIKey"	"SMILES"	"Annotation.tag..VS1.0."	"RT.matched"	"m.z.matched"	"MS.MS.matched"	"RT.similarity"	"Dot.product"	"Reverse.dot.product"	"Fragment.presence.."	"Total.score"	"S.N"	"MS1.isotopes"	"MSMS.spectrum"
1057	"Thymidine"	132	1.008556	1.338741	1.589152	241.0825	1522353	11494232	"null"	"[M-H]-"	"M + 0"	""	"1.357"	"241.0825"	"C10H14N2O5"	""	""	""	520	"True"	"True"	"False"	"100"	"null"	"null"	"null"	"100"	330.3766	"241.07141:6170 241.08248:552110 242.05119:11915 242.08602:46021 243.06211:11231 243.08053:11149 244.04909:8157 244.98507:60123 245.10259:4925"	NA
1116	"Fumarate?"	135	1.194048	1.367432	1.531802	115.0024	6894824	57215312	"null"	"[M-H]-"	"M + 0"	""	"1.535"	"115.0023"	"C4H4O4"	""	""	""	520	"True"	"True"	"False"	"99.6"	"null"	"null"	"null"	"99.8"	113.9866	"114.93287:14256 114.93506:39633 114.99908:7491 115.00039:30134 115.00244:2596576 115.00507:6279 115.0254:8746 115.03901:50108 115.07534:246829 116.00608:36930 116.03068:13311 116.03409:5372482 116.03631:28761 116.03809:8887 116.07026:23502 116.92737:733158 116.93306:14487 116.95811:28081 117.018:72882 117.03103:14156 117.03758:124919 117.05445:23505 117.92751:41186 118.00332:14684 118.03828:13692 118.04984:9752 118.99132:13545 119.03387:32417"	NA
1123	"N-Acetyl-L-Glutamine"	135	1.135882	1.367432	1.856385	187.0716	127219456	1037699264	"null"	"[M-H]-"	"M + 0"	""	"1.568"	"187.0714"	"C7H12N2O4"	""	""	""	520	"True"	"True"	"False"	"99.5"	"null"	"null"	"null"	"99.7"	11120.97	"186.98845:23966 187.03545:13912 187.03788:8817 187.04152:11636 187.04546:15808 187.0579:9077 187.06245:34370 187.06457:73339 187.07157:43284644 187.0761:305060 187.07974:55296 187.08216:24761 187.08459:21816 187.08854:7770 187.09612:43449 187.09916:7992 187.1028:9791 187.10917:15702 187.13254:8417 187.15591:15364 188.06862:159302 188.07489:3472648 188.90424:8256 189.07181:12780 189.07574:258909 189.11251:8316 190.07918:13981 191.01852:27224 191.03012:10318 192.03237:12187"	NA
1140	"Nicotinamide"	136	1.232156	1.376976	1.687586	121.0395	8131240	57111040	"null"	"[M-H]-"	"M + 0"	""	"1.391"	"121.0394"	"C6H6N2O"	""	""	""	520	"True"	"True"	"False"	"100"	"null"	"null"	"null"	"100"	314.253	"120.99545:8092 121.02851:195755 121.03712:20751 121.03949:3577856 121.0417:18829 121.99051:12188 122.02342:21091 122.03483:118066 122.03653:8473 122.04294:146170 123.01876:31807 123.055:8834 123.97917:9579 123.98745:43210 124.00045:38999 124.00634:37827 125.03438:961981 125.05958:8655 125.07085:15177 126.03782:17365"	NA
1193	"Orotate"	139	1.018087	1.405657	1.895933	155.0089	133403400	1055512640	"null"	"[M-H]-"	"M + 0"	""	"1.619"	"155.0087"	"C5H4N2O4"	""	""	""	520	"True"	"True"	"False"	"99.4"	"null"	"null"	"null"	"99.7"	9471.49	"154.94509:5990 154.94669:19526 154.98055:19392 154.98878:14124 154.99633:10616 154.99793:9242 154.99999:15352 155.00182:23925 155.00365:53311 155.00548:292332 155.00892:42632980 155.01212:273763 155.01692:25261 155.01876:16570 155.02059:10978 155.02425:13695 155.02791:10562 155.03157:7035 155.03294:8337 155.03638:17926 155.05561:6164 155.07003:12963 155.07185:29117 155.10667:14041 156.0058:148010 156.00865:13565 156.01212:2393259 156.9444:7102 157.00876:8731 157.01296:236673 157.01529:26038 157.04912:14741 157.08621:23108 157.12214:188516 158.01593:14189 158.0449:9357 158.12573:16177 158.91066:8922 158.98646:24283 158.98959:42140 159.02853:8966 159.03995:9872 159.06492:13456 159.08371:7661 159.89281:7378"	NA
1217	"Uracil"	141	1.213025	1.424871	1.697474	111.0188	26845348	298733888	"null"	"[M-H]-"	"M + 0"	""	"1.619"	"111.0187"	"C4H4N2O2"	""	""	""	520	"True"	"True"	"False"	"99.5"	"null"	"null"	"null"	"99.8"	1025.077	"111.00788:19858 111.01502:7704 111.01669:39919 111.01876:7619634 111.02085:32902 111.02182:11594 111.04387:19234 111.05525:13595 112.016:21071 112.02199:187256 112.03933:13471 112.98444:324724 112.99823:9205 113.02316:31451 113.03413:10012 113.05964:7524 114.01841:31890 114.05486:32791 114.93302:14576 114.93507:37843 115.00245:511128 115.03887:70172 115.07532:291246 116.00564:14002"	NA
1232	"Thymine"	142	1.184623	1.434501	1.826471	125.0345	15674444	133052448	"null"	"[M-H]-"	"M + 0"	"similar chromatogram in higher mz_1248"	"1.452"	"125.0345"	"C5H6N2O2"	""	""	""	520	"True"	"True"	"False"	"100"	"null"	"null"	"null"	"100"	1288.539	"125.03206:45625 125.03454:6120880 125.03686:38371 126.01837:6768 126.03128:25317 126.03779:239611 126.90377:12648 127.03897:20605 127.05034:12222 127.07497:7696 128.03405:1305365 128.03663:8087 128.99604:6140 129.01828:40233 129.0374:29527 129.05439:69814 129.09069:72045 129.99562:10510"	NA
1246	"Pyridoxine"	143	1.222569	1.444173	1.92542	168.0656	9771975	69899824	"null"	"[M-H]-"	"M + 0"	"similar chromatogram in higher mz_1268"	"1.469"	"168.0657"	"C8H11NO3"	""	""	""	520	"True"	"True"	"False"	"100"	"null"	"null"	"null"	"100"	1318.736	"168.02997:4406 168.05993:6462 168.06562:3897484 168.06949:23385 168.9982:11713 169.06092:59697 169.06902:240195 169.08601:10883 169.09715:42221 170.06997:13032 170.0811:17450 170.99014:5267 171.0315:6765 171.06519:42149 171.10131:76653 171.13806:85773 172.06864:7858 172.09703:19202 172.10558:6727 172.14172:9781 172.95661:70153 173.04428:14946 173.05556:9602"	NA
1296	"Deoxyuridine"	148	1.300133	1.493167	1.895933	227.067	4042643.5	30017856	"null"	"[M-H]-"	"M + 0"	""	"1.518"	"227.06689"	"C9H12N2O5"	""	""	""	520	"True"	"True"	"False"	"100"	"null"	"null"	"null"	"100"	1116.09	"227.06695:1501210 227.07304:7647 227.12863:3933 227.20068:21614 228.0258:14440 228.06376:6452 228.07013:93034 228.98979:70843 228.994:5494 229.07101:12379 229.99321:5190 229.99858:5976 230.98539:41820 231.06183:18787 231.0864:5380 232.05701:5836"	NA
1345	"Urocanate"	153	1.357882	1.541348	1.984284	137.0346	50050288	399803680	"null"	"[M-H]-"	"M + 0"	""	"1.808"	"137.03439"	"C6H6N2O2"	""	""	""	520	"True"	"True"	"False"	"99.1"	"null"	"null"	"null"	"99.5"	2631.007	"136.89057:11941 136.98195:9043 137.01142:8382 137.02397:17446 137.03101:41361 137.03463:17710962 137.03729:133646 137.03976:21289 137.04185:7740 137.04547:9830 137.05821:8220 137.08656:11823 137.93948:173471 138.01847:15109 138.02982:7680 138.03135:50473 138.0379:1150141 138.04058:8801 138.96943:12898 138.98653:10513 139.00596:18886 139.01393:11059 139.03878:45759 139.04133:18689 139.04988:9445 139.93692:21660 139.97434:56557 140.97944:108111 140.98502:49778"	NA
1501	"3-methyl Adenine"	162	1.338741	1.628057	1.964705	148.0619	352456.03125	3316719.75	"null"	"[M-H]-"	"M + 0"	""	"1.636"	"148.0616"	"C6H7N5"	""	""	""	520	"True"	"True"	"False"	"100"	"null"	"null"	"null"	"100"	26.77158	"148.04265:4594 148.05056:9730 148.06189:103546 149.02331:9921 149.04446:8371 149.06495:6892 150.04121:42659 150.94569:3304 150.96174:2903 151.02504:29491 151.03918:21796 151.04447:4592 151.06031:18966 152.03404:9214 152.07072:4211 153.01878:4704 153.02977:4753"	NA
1503	"Adenosine"	162	1.367432	1.628057	1.886087	266.089	624769.5	5018430	"null"	"[M-H]-"	"M + 0"	""	"1.67"	"266.0889"	"C10H13N5O4"	""	""	""	520	"True"	"True"	"False"	"100"	"null"	"null"	"null"	"100"	221.4686	"266.07105:4372 266.08895:190951 267.07285:14741 267.09236:16906 269.24788:10092 270.02548:7491 270.99828:12773"	NA
1543	"L-Phenylalanine"	170	1.493167	1.707384	2.11881	164.0708	37552896	330208160	"null"	"[M-H]-"	"M + 0"	"similar chromatogram in higher mz_1544"	"1.808"	"164.0705"	"C9H11NO2"	""	""	""	520	"True"	"True"	"False"	"99.9"	"null"	"null"	"null"	"99.9"	3608.737	"164.00151:5840 164.03514:8238 164.03788:2576 164.04086:5959 164.04684:4080 164.04983:4088 164.05606:4872 164.0598:3590 164.06403:8547 164.06702:68317 164.07078:12476220 164.07425:61103 164.07948:8501 164.08123:4959 164.08347:2933 164.09269:3502 164.09967:3475 164.10167:6181 164.1226:2603 164.13906:6298 165.01817:124883 165.04017:10947 165.05469:3903 165.07406:1235008 165.09116:3155 166.01351:8455 166.02155:10458 166.05333:360704 166.0612:5674 166.0749:27446 166.07744:22188 166.95615:29833 166.99276:62721 167.02267:6591 167.03368:3306 167.0452:7866 167.05236:3518 167.05632:15516 167.07003:6306 168.00672:7739 168.02738:3028 168.02918:3921 168.04907:15025 168.05734:3043 168.0652:8626 168.98803:3443 169.04925:3140 169.06072:6967"	NA
1564	"Adenine"	173	1.541348	1.737082	2.032686	134.0462	7176327	81415688	"null"	"[M-H]-"	"M + 0"	""	"1.775"	"134.0461"	"C5H5N5"	""	""	""	520	"True"	"True"	"False"	"100"	"null"	"null"	"null"	"100"	397.6178	"134.03511:3756 134.04339:14940 134.04615:2542762 134.04873:12417 134.89329:19104 135.02843:26458 135.0303:10387 135.04407:43309 135.04944:80994 135.89375:4167 135.9441:702182 135.96967:6399 136.00032:6643 136.05016:3647 136.8905:8686 136.94707:12094 137.02283:9556 137.02626:19648 137.03463:131843 137.93949:224235 138.01867:18270 138.02963:3430 138.03784:10189 138.94031:3925 138.96964:4249 138.98666:9618 139.00616:13295 139.01374:7156 139.03862:3920"	NA
1570	"Creatinine"	175	1.550883	1.756869	2.109252	112.0504	20142332	161314240	"null"	"[M-H]-"	"M + 0"	"similar chromatogram in higher mz_1571"	"1.808"	"112.0503"	"C4H7N3O"	""	""	""	520	"True"	"True"	"False"	"100"	"null"	"null"	"null"	"100"	2188.183	"112.01121:3573 112.01206:3632 112.02246:13466 112.03977:13835 112.04144:2974 112.04271:3802 112.04664:7741 112.04833:43156 112.05044:7626468 112.05241:37702 112.05367:17903 112.0548:7627 112.05705:4229 112.05874:2852 112.05986:2973 112.06788:2591 112.08926:6526 112.98441:454214 112.99809:6954 113.02315:32834 113.03456:41734 113.04752:34550 113.05379:267418 113.05954:15015 113.98767:5370 114.01855:23691 114.0548:22746 114.93273:20021 114.93521:24800 115.0001:8624 115.00261:178606 115.0389:88687 115.07529:400003 115.91977:5120 116.03424:47194 116.04224:2890 116.0707:39638 116.07833:8777 116.92736:1270721 116.92947:5900 116.93067:2959 116.93322:16661 116.93862:4538 116.95847:56952 116.98181:3212 117.01813:65114"	NA
1588	"Uridine"	179	1.531802	1.796569	2.071017	243.0621	6287436	51734856	"null"	"[M-H]-"	"M + 0"	""	"1.857"	"243.0616"	"C9H12N2O6"	""	""	""	520	"True"	"True"	"False"	"100"	"null"	"null"	"null"	"99.9"	836.065	"243.0536:4841 243.06215:2124622 243.06888:11940 243.12461:2878 244.00076:4464 244.04895:8067 244.05902:10550 244.06515:138739 244.96436:6394 244.98519:59194 245.06619:14894 245.10307:2735 246.96123:3296 247.00081:5721"	NA
1620	"Xanthosine"	187	1.637937	1.876206	2.042294	283.0682	2828188.75	26915784	"null"	"[M-H]-"	"M + 0"	""	"2.232"	"283.06821"	"C10H12N4O6"	""	""	""	520	"True"	"True"	"False"	"98.4"	"null"	"null"	"null"	"99.2"	856.2712	"283.06029:6432 283.06819:914655 283.07892:6962 283.26413:105179 284.06543:9556 284.07122:66576 284.26707:14738 285.07209:4431 285.99141:4578 287.05336:49755 287.06279:9563 288.0572:5995"	NA
1625	"Xanthine"	188	1.541348	1.886087	2.42351	151.0251	19899060	196144128	"null"	"[M-H]-"	"M + 0"	"similar chromatogram in higher mz_1633; similar chromatogram in higher mz_1629; similar chromatogram in higher mz_1622"	"2.062"	"151.0251"	"C5H4N4O2"	""	""	""	520	"True"	"True"	"False"	"99.6"	"null"	"null"	"null"	"99.8"	1528.394	"151.00131:3414 151.01737:3537 151.02177:16197 151.02508:6400928 151.02837:50180 151.03277:4505 151.03826:20539 151.04466:4093 151.04972:3003 151.07526:4474 151.08583:4489 152.0222:46928 152.02844:253067 152.03445:8594 152.07091:5961 153.0293:17318 153.03199:5200 153.05421:2759 153.09127:4394 154.06111:10439 155.00062:9863 155.00859:45869 155.03362:7021 155.04507:4397 155.07016:13543 155.10643:7357"	NA
1647	"Deoxycytidine"	192	1.707384	1.92542	2.147483	226.0831	11091931	88326704	"null"	"[M-H]-"	"M + 0"	""	"1.993"	"226.0826"	"C9H13N3O4"	""	""	""	520	"True"	"True"	"False"	"99.9"	"null"	"null"	"null"	"99.9"	1742.474	"225.97191:3033 225.99872:11149 226.07545:21963 226.0831:3660961 226.08875:23238 226.09359:2965 226.1805:12893 227.06695:6162 227.07987:20674 227.08634:270127 227.0917:4168 227.12815:10551 227.20057:24225 228.08704:13766 228.98966:41621 229.99817:7984 230.01181:8491 230.01595:7193 230.95193:3550 230.98544:42550"	NA
1658	"L-Leucine or L-Isoleucine???"	193	1.677659	1.935245	2.880834	130.0863	45880432	688419200	"null"	"[M-H]-"	"M + 0"	""	"2.1"	"130.08611"	"C6H13NO2"	""	""	""	520	"True"	"True"	"False"	"99.7"	"null"	"null"	"null"	"99.8"	1768.222	"130.03777:9821 130.03974:5424 130.06735:3240 130.06876:4732 130.07597:5116 130.0772:3456 130.07949:7328 130.08089:7727 130.08212:21843 130.08634:13829948 130.08881:104934 130.09373:5220 130.10042:3689 130.10447:6662 130.10746:6361 130.13421:7010 130.95603:5857 130.9914:9202 131.01166:2858 131.03371:25466 131.04492:8513 131.06981:12990 131.08317:25384 131.08957:965679 131.09207:15106 132.02905:31094 132.04041:10400 132.05538:19686 132.09005:25216 132.09275:10597 133.01286:19230 133.03978:4372 133.05069:10334 133.06526:3534 133.08564:7048 134.0352:18436 134.04613:27519 134.89366:234432 135.02453:5740 135.02881:2665156 135.0316:20355 135.04384:66966 135.05505:5940"	NA
1661	"Hypoxanthine"	193	1.531802	1.935245	2.393548	135.0288	8765197	107464168	"null"	"[M-H]-"	"M + 0"	"similar chromatogram in higher mz_1667"	"1.925"	"135.03011"	"C5H4N4O"	""	""	""	520	"True"	"True"	"False"	"100"	"null"	"null"	"null"	"99.3"	293.7792	"134.89366:234432 135.02453:5740 135.02881:2665156 135.0316:20355 135.04384:66966 135.05505:5940 135.8934:13045 135.9441:758527 135.94674:6028 135.97007:10399 136.03196:47077 136.05035:20918 136.89055:50352 136.94091:3635 137.02312:16173 137.02626:29061 137.03292:8170 137.03463:63521 137.89053:5805 137.93947:223591 138.01881:16978 138.02982:7885 138.0379:7267 138.05482:3067 138.06598:8341 138.94017:9917 138.96944:6587 138.98651:10300 139.00623:12172 139.01401:10240 139.07536:2866 139.93694:15859 139.97432:59290"	NA
1724	"Inosine"	203	1.737082	2.032686	2.31408	267.0731	2065276.375	20296092	"null"	"[M-H]-"	"M + 0"	""	"2.13"	"267.07321"	"C10H12N4O5"	""	""	""	520	"True"	"True"	"False"	"99.9"	"null"	"null"	"null"	"99.9"	383.231	"267.07311:550258 268.07059:8816 268.07662:54021 268.97577:6500 270.01913:4870 270.02544:6834"	NA
1786	"Urate"	206	1.756869	2.061457	2.32398	167.0201	8924413	96647072	"null"	"[M-H]-"	"M + 0"	""	"2.769"	"167.0202"	"C5H4N4O3"	""	""	""	530	"True"	"True"	"False"	"93.9"	"null"	"null"	"null"	"97"	470.9304	"166.99247:37694 167.02011:2546276 167.02395:15903 167.83566:46690 168.01682:18967 168.02334:67926 168.02918:7622 168.04881:7999 168.05966:9535 168.06508:7671 169.02397:11906 169.08574:7510 169.09668:22532 169.83274:48107 170.081:26127 170.83196:5608 170.99587:19604 171.06492:35542 171.10179:52757 171.13806:60745 171.82962:8864 171.83175:8891"	NA
1863	"L-Dihydroorotic acid"	209	1.984284	2.090142	2.304192	157.0243	1121746	12385716	"null"	"[M-H]-"	"M + 0"	""	"1.824"	"157.0244"	"C5H6N2O4"	""	""	""	520	"True"	"True"	"False"	"99.1"	"null"	"null"	"null"	"99.6"	41.96696	"156.86539:12253 156.94509:12277 156.9722:21369 157.02437:403640 157.04952:23736 157.08626:24427 157.1224:134685 157.97489:24910 158.02789:20891 158.04465:17584 158.0807:7220 158.12549:12415 158.98668:12799 158.98963:37701 159.029:15705 159.04018:29985 159.06515:12726 159.8928:5476 160.06034:194342 160.84103:14924 160.94822:13430 161.04438:28968 161.06377:17570"	NA
2125	"L-Methionine"	217	1.895933	2.166706	2.603109	148.0426	19566916	208446528	"null"	"[M-H]-"	"M + 0"	"similar chromatogram in higher mz_2128"	"2.284"	"148.0426"	"C5H11NO2S"	""	""	""	520	"True"	"True"	"False"	"99.8"	"null"	"null"	"null"	"99.9"	1482.419	"148.03944:13409 148.04264:5912740 148.04584:40887 148.05011:7265 148.06913:5519 149.02308:7072 149.04207:15967 149.04593:241787 149.04919:5181 150.03858:181221 150.04097:47512 150.04683:17227 150.88544:10555 151.025:72414 151.03879:15213 151.04181:4343 152.03402:7894 152.0478:4440 152.8824:11081"	NA
2128	"Deoxyguanosine"	217	1.886087	2.166706	2.622844	266.0895	9691952	91558392	"null"	"[M-H]-"	"M + 0"	""	"2.232"	"266.08951"	"C10H13N5O4"	""	""	""	520	"True"	"True"	"False"	"99.9"	"null"	"null"	"null"	"100"	3434.851	"266.08183:20389 266.08954:3531497 266.09675:19646 267.07309:41997 267.08696:34693 267.09266:243452 268.08986:6270 268.0935:21066 268.90101:9753 269.2485:12549 270.02546:9827 270.88823:6176 270.99797:21046"	NA
2135	"Cytosine"	218	2.061457	2.176404	2.31408	110.0348	1362684.25	11451507	"null"	"[M-H]-"	"M + 0"	"similar chromatogram in higher mz_2138; similar chromatogram in higher mz_2139; similar chromatogram in higher mz_2140"	"2.232"	"110.0347"	"C4H5N3O"	""	""	""	520	"True"	"True"	"False"	"100"	"null"	"null"	"null"	"100"	72.36105	"109.94084:3689 110.02371:15882 110.0348:510714 110.99852:5172 111.00504:8638 111.00754:30873 111.01884:84634 111.03833:8107 111.04388:9215 111.05526:17032 112.01375:4213 112.039:17696 112.05044:25783 112.98443:488745 113.02302:16428 113.0597:15734 113.98782:4908 114.01856:26780 114.0548:17714 114.50173:53801 114.93302:29111 114.93531:41521 115.00026:7995 115.00266:135478 115.01356:3695"	NA
