PeakID	Title	Scans	RT.left.min.	RT..min.	RT.right..min.	Precursor.m.z	Height	Area	Model.masses	Adduct	Isotope	Comment	Reference.RT	Reference.m.z	Formula	Ontology	InChIKey	SMILES	Annotation.tag..VS1.0.	RT.matched	m.z.matched	MS.MS.matched	RT.similarity	Dot.product	Reverse.dot.product	Fragment.presence..	Total.score	S.N	MS1.isotopes	MSMS.spectrum
18127	Citrate?	1030	9.529794	9.914116	10.27233	191.0189	264351584	3086259968	null	[M-H]-	M + 0		10.35	191.01871	C6H8O7				520	TRUE	TRUE	FALSE	97.7	null	null	null	98.8	914.4686	190.72653:10182 190.93294:44017 190.97975:14163 190.98194:14244 190.98652:27532 190.99509:9300 190.99916:28565 191.00166:18059 191.0051:13694 191.00917:48379 191.01293:178347 191.01543:451331 191.01887:69056800 191.02357:459105 191.02607:115772 191.02983:34891 191.0339:24566 191.03734:21382 191.03985:16368 191.04392:9299 191.05047:31476 191.05269:17753 191.05676:17548 191.06145:8411 191.06772:6943 191.084:8746 191.10405:34478 191.10655:14943 191.31315:20795 191.36241:11219 191.37497:10922 192.01757:26009 192.02199:4427840 192.02672:25055 192.51131:48206 193.02284:868007 194.02629:39501 194.98752:17337 195.04951:62063	NA
3030	Creatinine	174	1.578612	1.740026	2.099194	112.0503	16849400	140421488	null	[M-H]-	M + 0	similar chromatogram in higher mz_3040; similar chromatogram in higher mz_3072; similar chromatogram in higher mz_3043; similar chromatogram in higher mz_3073; similar chromatogram in higher mz_3014; similar chromatogram in higher mz_3016	1.808	112.0503	C4H7N3O				520	TRUE	TRUE	FALSE	99.9	null	null	null	100	59.58001	112.01561:28796 112.02221:152065 112.03908:19448 112.05033:4609946 112.05244:32261 112.98432:410948 113.02333:32053 113.03459:26602 113.0477:16778 113.05383:57688 113.05953:13757 114.01859:55390 114.05468:42940 114.93512:523730 115.00262:33513 115.03879:133469 115.07523:222991 116.03437:38556 116.0704:51552 116.9274:42104 116.93321:155866 116.95829:19324 117.01818:63567	NA
4424	Cytidine	241	2.146521	2.375011	2.700746	242.0777	348589.25	4751029.5	null	[M-H]-	M + 0		2.533	242.0779	C9H13N3O5				520	TRUE	TRUE	FALSE	99.7	null	null	null	99.8	2.08745	242.05892:42722 242.07776:77830 243.06199:569685 243.09757:6099 244.06517:49126 244.0825:10130 244.98475:15429 245.03295:15609 245.04291:586107 245.06569:9054 245.07802:23174 245.11378:74155 246.01686:52380 246.04609:22359 246.05642:116570 246.11663:6066 247.06104:7016	NA
3361	Deoxycytidine	192	1.749498	1.910356	2.184458	226.0824	790529.4375	7914032	null	[M-H]-	M + 0		1.993	226.0826	C9H13N3O4				520	TRUE	TRUE	FALSE	99.9	null	null	null	99.9	77.1337	226.07498:60932 226.08244:152387 227.08598:21381 227.20085:13628	NA
18851	"D-Fructose 1,6-bisphosphate peak 1"	1120	10.59786	10.79896	10.99008	338.9879	38706.00781	443677.5	null	[M-H]-	M + 0		10.986	338.9881	C6H14O12P2				520	TRUE	TRUE	FALSE	99.6	null	null	null	99.8	19.91716	338.98795:10148 340.93025:5751 341.07856:26958 341.10871:5112 341.58054:2914	NA
19078	"D-Fructose 1,6-bisphosphate peak 2"	1161	11.07087	11.21232	11.58654	338.9888	313332.8125	1931427	null	[M-H]-	M + 0		10.986	338.9881	C6H14O12P2				520	TRUE	TRUE	FALSE	99.4	null	null	null	99.5	164.2228	338.98883:80887 339.84464:1799 339.99176:6465 340.85863:2016 340.93109:8776 341.10938:6768 342.30512:10108	NA
16157	D-Glucose 6-Phosphate peak 1	844	7.880036	8.084068	8.31965	259.0222	5717716.5	47502632	null	[M-H]-	M + 0		9.546	259.02231	C6H13O9P				530	TRUE	TRUE	FALSE	76.6	null	null	null	88.3	767.2417	259.01332:4238 259.02223:1609347 259.02963:8695 260.02523:70950 260.08869:3573 261.02582:16987 261.10899:104041 261.14926:5057 262.02486:106030 262.11214:10035 262.9524:5170	NA
17437	D-Glucose 6-Phosphate peak 2	970	9.152267	9.320359	9.559687	259.0222	7942202	54696944	null	[M-H]-	M + 0		9.546	259.02231	C6H13O9P				520	TRUE	TRUE	FALSE	99.4	null	null	null	99.7	1065.069	258.92143:3644 259.01284:7776 259.02223:2206550 259.02964:17766 259.04497:3061 259.08205:2883 259.14139:2843 260.02531:100922 261.02578:23167 261.07253:32334 261.14955:9585 262.07593:3957 262.95266:34106 262.97618:3784 263.95224:4840	NA
15752	Dihydroxyacetone phosphate???	813	7.575478	7.785235	8.035148	168.9802	3017633	30476898	null	[M-H]-	M + 0	similar chromatogram in higher mz_15760; similar chromatogram in higher mz_15723	7.904	168.97951	C3H7O6P				520	TRUE	TRUE	FALSE	99.8	null	null	null	99.7	132.065	168.98022:769176 169.09724:18863 170.08103:24822 170.97584:19755 170.99015:16201 170.99572:19517 171.0652:29090 171.10181:59279 171.13791:54356 172.02424:131120 172.07186:10232 172.95709:40319 173.00862:24305 173.02724:17610 173.04424:12334 173.08041:9507	NA
2415	Fumarate?	140	1.267035	1.41749	1.56905	115.0026	1351771.5	10790617	null	[M-H]-	M + 0	similar chromatogram in higher mz_2445; similar chromatogram in higher mz_2447; similar chromatogram in higher mz_2421; similar chromatogram in higher mz_2472; similar chromatogram in higher mz_2476	1.535	115.0023	C4H4O4				520	TRUE	TRUE	FALSE	99.8	null	null	null	99.9	13.04765	114.9351:1308979 115.00248:260118 115.03892:139791 115.07524:249730 116.01635:98319 116.03398:125899 116.04228:14216 116.07066:56184 116.92696:17786 116.93327:433752 116.9583:32073 117.01816:73030 118.04:34131 118.04973:30615 119.03385:155733	NA
9896	Gamma-aminobutyric acid	559	4.74	5.396504	5.769526	102.0546	57312932	1766007000	null	[M-H]-	M + 0		6.861	102.0547	C4H9NO2				530	TRUE	TRUE	FALSE	76.5	null	null	null	88.2	1075.172	102.05461:13367069 102.05631:52037 102.98443:69679 103.05808:267685 105.01789:85074 106.03977:1462709 107.03519:165983	NA
15062	Glyceraldehyde 3-phosphate???	773	7.18835	7.405035	7.575478	168.9802	3357733.25	32185296	null	[M-H]-	M + 0		7.904	168.97951	C3H7O6P				520	TRUE	TRUE	FALSE	96.9	null	null	null	98.3	144.0178	168.98024:968936 169.06129:8359 169.09684:23571 169.98326:16122 170.04476:9662 170.08132:17728 170.97586:18766 171.00529:17079 171.06496:24639 171.07664:12077 171.10145:42662 171.13783:76770 172.09678:12561 172.10481:9088 172.14122:14643 172.95661:49137 173.00759:59875 173.01485:19059 173.04426:9058 173.11716:8005	NA
13412	Glycine	703	6.417665	6.748038	7.480975	74.02328	481183296	7869251584	null	[M-H]-	M + 0		7.024	74.02319	C2H5NO2				520	TRUE	TRUE	FALSE	99.1	null	null	null	99.5	5931.666	73.95251:139496 74.00259:117814 74.01361:36791 74.01414:58693 74.01663:34018 74.01724:74749 74.01791:33940 74.01935:36217 74.02003:96826 74.02093:162654 74.02184:335276 74.02328:120606256 74.02433:836429 74.02501:219090 74.02675:35837 74.0275:50949 74.02962:61734 74.03083:50400 74.03264:62671 74.03657:26847 74.0442:93999 74.09378:50377 74.09438:70000 75.00747:66871 75.02658:681364 75.02927:37616 76.02721:125199 76.96877:156137 76.98623:38155 76.98687:30724 78.95468:33446 78.95592:61713 78.95759:7409242 78.95875:54155	NA
5388	Guanosine	310	2.65303	3.033631	3.196024	282.0841	1719243.375	29763410	null	[M-H]-	M + 0		3.22	282.08441	C10H13N5O5				520	TRUE	TRUE	FALSE	99.6	null	null	null	99.8	228.4989	282.02968:16592 282.06506:12862 282.08406:440836 282.98453:8703 283.0295:120389 283.07816:73970 283.08717:47949 283.26397:97197 284.26788:21733 286.91137:37136 286.96883:32125	NA
1275	Hippurate	104	0.9744955	1.07832	1.379843	178.0501	21570398	84501760	null	[M-H]-	M + 0		1.137	178.0502	C9H9NO3				520	TRUE	TRUE	FALSE	100	null	null	null	100	993.6868	177.78668:7874 177.97937:16783 178.02633:251975 178.03341:21427 178.04245:15567 178.04695:46134 178.05007:8305668 178.05428:55702 178.05879:6977 178.31486:6241 178.52775:42740 179.03754:17366 179.04805:7850 179.05339:628294 179.07032:19865 180.01465:13409 180.02925:9151 180.0324:6668 180.05446:25121 180.05646:18043 180.06563:12986 181.07091:29477 181.99068:13080 182.0451:452262 182.08154:16261 182.96334:54039 182.98754:159738 183.02223:184509 183.03232:8142 183.04848:32265	NA
	Hypoxanthine Integrated		1.588164	1.815827	2.767414	135.0287	3.40E+08	7.00E+08	null	[M-H]-	M + 0		1.925	135.03011	C5H4N4O				520	TRUE	TRUE	FALSE	99.9	null	null	null	99.1	174.479	135.02605:31754 135.02866:5736938 135.03145:31309 135.03498:8922 135.04387:57321 135.04967:41699 135.06485:94698 135.94388:208531 136.03184:154877 136.05034:84432 137.02344:23755 137.03038:30548 137.03459:42819 137.93933:48169 137.98542:84758 138.01831:31002 138.06597:46212 139.01376:14239 139.93716:14817 139.97415:48756 140.00136:17832	NA
3635	Inosine	202	1.777936	2.004747	2.490268	267.0731	53098900	577767872	null	[M-H]-	M + 0		2.13	267.07321	C10H12N4O5				520	TRUE	TRUE	FALSE	99.8	null	null	null	99.9	5250.141	267.06584:83947 267.07312:13047285 267.08085:83781 268.07051:126832 268.07667:1182922 269.05417:26745 269.07353:12433 269.07771:58261 269.13896:12043 270.02483:14886	NA
2102	Lactic acid?	126	1.097463	1.285837	1.919804	89.02295	388317184	5006487552	null	[M-H]-	M + 0		1.391	89.02298	C3H6O3				520	TRUE	TRUE	FALSE	99.9	null	null	null	99.9	867.8172	88.90962:16309 88.92951:96729 88.98641:18314 88.98711:17142 88.99527:35549 88.99606:38357 88.99995:15547 89.00542:22040 89.0109:45037 89.01309:23970 89.01438:28374 89.01677:34918 89.01867:47581 89.01946:42767 89.02295:89844248 89.02444:543720 89.02613:76880 89.02693:75088 89.02813:43276 89.03111:36414 89.03331:22233 89.0348:17916 89.0354:31292 89.03859:14826 89.04088:21986 89.05033:80100 89.11624:107466 89.11704:24080 89.13629:16977 90.02636:2759133 90.02937:64219 91.02072:425815 91.02737:232305 91.02851:23062 92.02413:30453 93.03322:659272	NA
10062	L-Alanine	565	4.957507	5.452433	6.239357	88.03896	355554496	10579963904	null	[M-H]-	M + 0		5.767	88.03899	C3H7NO2				520	TRUE	TRUE	FALSE	98.8	null	null	null	99.4	4420.075	88.03739:274851 88.03896:90116672 88.04033:433200 88.04121:151888 88.0658:95311 89.04244:1514536 90.04318:161861 91.02058:66514 92.02403:73864 93.03288:130410	NA
19702	L-Arginine	1332	12.73177	12.94441	13.4824	173.1036	10539878	109422080	null	[M-H]-	M + 0		13.004	173.10339	C6H14N4O2				520	TRUE	TRUE	FALSE	100	null	null	null	100	385.4195	172.85116:2034 172.89967:1969 172.95333:5277 172.9571:694750 172.96924:3921 173.00836:19040 173.02913:1953 173.04452:11182 173.08123:7405 173.09959:15482 173.10364:2807807 173.10769:12391 173.11066:2094 173.35776:2086 173.95645:36518 173.96121:2403 174.00393:1907 174.01155:1953 174.03983:58444 174.08751:2502 174.10059:18704 174.1068:126789 174.11012:2331 174.69917:3572 174.89756:1991 174.94721:2947 174.9516:13208 174.95571:4349532 174.95983:29022 174.96312:3949 174.96532:2404 174.96778:2805 174.98727:15232 175.02378:13902 175.03092:2992 175.0457:8240 175.06002:14568 175.07211:5637 175.10727:4770 175.10974:2020 175.21392:2902 175.95323:2406 175.95904:26460 176.03406:2220 176.04541:4046 176.05649:2989 176.06314:2492 176.84213:2356 176.93457:6460 176.95985:21685 176.99754:2192 177.00312:13825 177.03912:14795 177.07654:7926 178.00668:2045 178.02611:3111 178.04977:2610 178.05878:3027 178.06076:2698 178.07101:7600	NA
12099	L-Asparagine	647	5.910394	6.22058	6.597906	131.045	169955248	2229316096	null	[M-H]-	M + 0		6.568	131.045	C4H8N2O3				520	TRUE	TRUE	FALSE	98.5	null	null	null	99.2	1859.606	130.8781:29743 130.93049:21025 130.99659:29822 131.02362:18348 131.03357:25316 131.04015:26149 131.04247:284081 131.04496:41264832 131.04762:199272 131.05118:27683 131.06043:17920 131.06702:20662 131.09406:22506 131.2116:43066 132.02639:78759 132.02891:11342516 132.03161:59646 132.04202:177555 132.04832:1438855 132.05086:49031 132.05507:60848 133.0127:54707 133.03207:285477 133.0492:137397 134.03338:65129 134.03478:28813 134.04593:113106 134.07103:20645 135.02866:31115 135.04373:102477 135.94363:107831	NA
11556	L-Aspartate	623	5.713446	5.994864	6.38946	132.0291	1291341952	17734789120	null	[M-2H]2-	M + 0	similar chromatogram in higher mz_11510; similar chromatogram in higher mz_11557; similar chromatogram in higher mz_11558; similar chromatogram in higher mz_11513; similar chromatogram in higher mz_11537; similar chromatogram in higher mz_11561; similar chromatogram in higher mz_11515; similar chromatogram in higher mz_11541; similar chromatogram in higher mz_11588	6.63	132.02901	C4H7NO4				530	TRUE	TRUE	FALSE	95.1	null	null	null	97.5	7985.166	131.78318:31344 131.83145:26320 131.86017:44249 131.93039:37320 131.97961:221477 131.98952:45195 131.99456:42154 131.99582:41976 131.99725:38589 132.00013:27611 132.00247:31408 132.00678:152364 132.00912:72539 132.01164:77950 132.01309:138356 132.01757:93102 132.01901:109220 132.02117:183983 132.02261:191397 132.02477:408769 132.02908:307741536 132.0316:2004122 132.03376:403634 132.0361:115683 132.03754:158286 132.0397:94464 132.04186:48469 132.04549:129256 132.04708:60432 132.04977:69355 132.05198:57574 132.054:67153 132.05859:37108 132.06291:42593 132.06417:30140 132.06579:33355 132.07785:175469 132.07929:48610 132.19743:67299 132.22627:39325 133.01307:30761 133.02563:580069 133.02944:73741 133.03217:14666356 133.03436:163060 133.05037:73758 134.03311:2359412 134.03532:168473 134.04558:151051 134.05814:29297 134.07049:60739 134.53126:26802 135.02996:53812 135.03666:52950 135.04354:120219 135.05526:38663 135.06643:44015 135.94391:84297 136.05004:188412 136.54734:32541 137.02306:53521	NA
15203	L-Carnosine	780	7.06613	7.471512	7.756821	225.0987	760575.4375	7609687.5	null	[M-H]-	M + 0		7.711	225.09869	C9H14N4O3				520	TRUE	TRUE	FALSE	99.3	null	null	null	99.6	77.61012	225.09867:208331 225.99895:30244 226.99555:14293 227.20128:26180 229.01124:79653	NA
15177	L-Citrulline	779	7.010034	7.462038	7.841995	174.0875	3089150.25	31966944	null	[M-H]-	M + 0		7.744	174.0876	C6H13N3O3				520	TRUE	TRUE	FALSE	99	null	null	null	99.5	377.2075	173.95687:7908 174.03985:566961 174.08749:779833 174.89756:16028 174.94584:19205 174.95569:702582 174.9848:7586 175.02461:9473 175.04328:27044 175.04657:12326 175.05975:9450 175.09052:23644 176.0914:12708 176.93474:117392 176.95958:8867 178.01654:7184 178.02563:45319 178.07175:18153 178.52764:13151 179.05515:51281	NA
10822	L-Cysteic acid	594	5.424479	5.722781	6.004241	167.9963	3151045.25	32861986	null	[M-H]-	M + 0		6.408	167.9962	C3H7NO5S				530	TRUE	TRUE	FALSE	94.3	null	null	null	97.1	111.271	167.55066:36176 167.6124:38131 167.77306:34027 167.99634:767825 168.03515:61338 168.04239:51776 168.21815:42647 168.45433:35548 168.98858:44325 169.06049:39028 169.08655:68479 169.09724:105781 169.99217:56433 171.00559:2055736 171.10262:46288 171.13845:74181 172.15084:52517	NA
15022	L-Cysteine	771	7.216535	7.38603	7.613482	120.0112	5464961.5	43529552	null	[M-H]-	M + 0		7.806	120.0112	C3H7NO2S				520	TRUE	TRUE	FALSE	97.8	null	null	null	98.9	91.0843	120.01117:1434629 120.0556:43880 120.97972:17318 121.01491:23542 121.02832:148697 121.03954:950988 121.05043:16671 122.00733:27631 122.02331:11775 122.03482:62653 122.98412:38964 123.00748:11116 123.02074:16462 123.05523:62078 123.90117:18135 124.00066:16184 124.00606:99661 124.05028:51819	NA
15029	L-Cystine	771	6.916408	7.38603	7.908765	239.0161	85719288	715015936	null	[M-H]-	M + 0		7.79	239.0161	C6H12N2O4S2				520	TRUE	TRUE	FALSE	98	null	null	null	99	9497.062	238.89565:8661 239.00251:20222 239.00995:100193 239.01611:24356452 239.02266:154918 239.03142:15585 239.04062:14037 239.04544:10151 240.01553:174942 240.01944:1359749 241.01195:1973821 241.01965:118991 241.02968:14355 241.21658:8897 242.015:76690 242.07724:34037 243.0069:29752 243.01581:20004 243.02693:26723	NA
4146	L-Dihydroorotic acid	225	1.83476	2.222418	2.519066	157.0263	4287438	37264332	null	[M-H]-	M + 0	similar chromatogram in higher mz_4147; similar chromatogram in higher mz_4168; similar chromatogram in higher mz_4148; similar chromatogram in higher mz_4149; similar chromatogram in higher mz_4157; similar chromatogram in higher mz_4139; similar chromatogram in higher mz_4140	1.824	157.0244	C5H6N2O4				520	TRUE	TRUE	FALSE	98	null	null	null	97.7	123.9832	157.02628:1200134 157.04961:20849 157.08579:18921 157.12237:82911 158.0295:38408 158.0448:77780 158.08121:21923 158.86984:15513 158.99004:8328 159.02329:292981 159.02855:27434 159.03988:75792 159.06542:42086 159.54148:24870 160.00628:11713 160.0604:167892 160.84086:31054 161.04413:28322 161.0558:46939	NA
9830	L-Glutamate	557	4.440413	5.377862	5.769526	146.0448	4139671552	1.31E+11	null	[M-H]-	M + 0		6.01	146.0448	C5H9NO4				530	TRUE	TRUE	FALSE	95.1	null	null	null	97.6	8269.707	145.84894:629965 145.93838:103377 145.9874:709135 145.99547:117370 145.99777:132596 146.00467:147025 146.00634:107623 146.00948:132678 146.01304:137037 146.01447:189581 146.01701:117664 146.01908:370219 146.02287:252100 146.02726:108427 146.02956:173099 146.03145:210525 146.03417:582376 146.03668:289387 146.03898:532139 146.04003:1267051 146.0417:7349825 146.04484:992355392 146.04777:6178830 146.05049:593982 146.05447:780015 146.05614:239696 146.05886:222850 146.06158:112676 146.06284:118794 146.06578:323290 146.0682:225318 146.07079:216723 146.07393:119411 146.07565:181388 146.07812:106967 146.08147:132212 146.08398:99605 146.08565:95001 146.09487:131597 146.09926:113137 146.10094:198966 146.10282:464523 146.11769:90978 146.15037:107134 146.15958:87672 146.24007:252336 146.24175:334894 146.27425:112139 146.99026:89344 147.02914:107020 147.04173:1975188 147.04795:57809812 147.05028:375643 147.06624:179611 147.22805:86182 148.02258:95614 148.04479:149882 148.04861:6838955 148.05088:408129 148.05419:140959 148.06102:110720 148.3254:75661 148.36825:76397 148.72803:72637 149.03388:88144 149.04509:278546 149.05193:255315 150.02951:175682 150.06612:277930	NA
12300	L-Glutamine	655	5.807007	6.295648	6.776075	145.0607	965590400	14879418368	null	[M-H]-	M + 0		6.63	145.06059	C5H10N2O3				520	TRUE	TRUE	FALSE	98.6	null	null	null	99.3	1666.336	144.8347:25063 144.86715:179420 144.95547:25495 144.98444:25353 144.99603:27671 144.99852:25191 145.00369:162183 145.0068:48093 145.01385:28672070 145.01674:216736 145.02585:30313 145.03185:28218 145.0333:29745 145.03579:96739 145.03759:59949 145.04004:76087 145.04283:73006 145.04821:57225 145.05008:64201 145.05339:266140 145.05774:948105 145.06066:250437424 145.06375:1874202 145.06706:242403 145.06872:157668 145.07038:85684 145.07224:105794 145.07494:41019 145.07784:85869 145.08074:23006 145.0824:49144 145.08467:55085 145.08654:92815 145.08882:31782 145.09379:25731 145.1054:30382 145.10787:63745 145.11037:23582 145.11535:24353 145.117:147263 145.11866:33095 145.12198:32927 145.15432:28310 145.2539:31975 145.25556:158293 145.28795:33423 145.64491:23931 146.01606:976271 146.02328:39089 146.02663:29151 146.04463:3884627 146.05754:1066755 146.0639:14592938 146.06618:160096 146.07016:26822 147.01689:211654 147.02111:29657 147.02852:17331986 147.03167:117537 147.04753:89812 147.06083:70578 147.06462:1182082 147.06698:159948 147.06994:25339 148.00577:112549 148.03194:786259 148.03475:19165 148.04863:27088 148.0502:59654 148.06144:34628 148.06817:71661 149.02309:22724 149.03258:89116 149.04553:43350 149.05934:24780 150.04098:48238	NA
10513	L-Histidine	583	4.957507	5.620163	6.531431	154.0612	58482660	1613664128	null	[M-H]-	M + 0		6.2	154.0612	C6H9N3O2				530	TRUE	TRUE	FALSE	95.9	null	null	null	97.9	1614.915	154.05777:136602 154.06116:14168651 155.05792:147307 155.06424:658068 156.02896:2214670 156.06529:52825 157.03211:54813 157.12197:114158 158.05622:59394	NA
