PeakID	Title	Scans	RT.left.min.	RT..min.	RT.right..min.	Precursor.m.z	Height	Area	Model.masses	Adduct	Isotope	Comment	Reference.RT	Reference.m.z	Formula	Ontology	InChIKey	SMILES	Annotation.tag..VS1.0.	RT.matched	m.z.matched	MS.MS.matched	RT.similarity	Dot.product	Reverse.dot.product	Fragment.presence..	Total.score	S.N	MS1.isotopes	MSMS.spectrum
4356	Glyceraldehyde 3-phosphate???	718	7.063125	7.284888	7.487628	168.9801	35373.28906	379583.625	null	[M-H]-	M + 0		7.904	168.97951	C3H7O6P				530	TRUE	TRUE	FALSE	95.3	null	null	null	97.5	7.191432	168.98009:8072 169.05031:2604 169.06074:4095 169.06465:2891 169.08639:9157 169.09723:32373 169.12252:5350 170.0563:3940 170.08102:19608 170.10075:4426 170.98961:2119 170.99571:10049 171.00579:4093 171.03973:4689 171.06493:11586 171.06698:15555 171.10138:42712 171.1381:43953 172.0238:7598 172.05044:2831 172.06195:9962 172.06998:2002 172.09712:11095 172.10478:5123 172.14199:6305 172.89993:15518 172.9571:742738 172.97003:1970 173.0079:8091 173.0445:22307 173.08067:8041 173.95657:32306	NA
3947	Glycine	664	6.558402	6.739654	6.972251	74.02335	1203981.625	16109072	null	[M-H]-	M + 0		7.024	74.02319	C2H5NO2				520	TRUE	TRUE	FALSE	99	null	null	null	99.5	27.83187	74.02334:288177 74.98952:6015 75.00731:285388 75.96069:1835 76.00286:3063 76.96533:2364 76.96685:9675 76.96749:8480 76.96861:1408727 76.96981:9439 76.97077:1872 76.98679:19988 77.01298:2353 77.96791:8029 77.96848:14502 78.95733:17486 78.96524:9073 78.96574:6364 78.97297:2017	NA
1235	Guanosine	293	2.835294	3.026412	3.298662	282.0841	121050.7109	2195900	null	[M-H]-	M + 0		3.22	282.08441	C10H13N5O5				520	TRUE	TRUE	FALSE	99.5	null	null	null	99.7	17.65445	282.03301:2428 282.08405:28324 282.2516:12030 283.07885:6140 283.25561:2589 283.26406:279732 284.26715:45164 285.27065:2813	NA
682	Inosine	197	1.886345	2.050998	2.253151	267.0735	589279.0625	5075027.5	null	[M-H]-	M + 0		2.13	267.07321	C10H12N4O5				520	TRUE	TRUE	FALSE	99.9	null	null	null	99.9	104.0205	267.0508:2099 267.0735:158871 268.07638:15109 268.94585:1384 269.24837:4542 270.02503:9060 270.25169:1636 271.09332:2003 271.22779:2408	NA
537	Lactic acid?	125	1.115313	1.310138	1.52652	89.02305	18086398	108824088	null	[M-H]-	M + 0		1.391	89.02298	C3H6O3				520	TRUE	TRUE	FALSE	99.9	null	null	null	100	95.76928	88.9295:4059 88.98696:41806 88.99527:2037 88.99606:4204 89.0104:2064 89.0111:2197 89.01687:2485 89.01916:4025 89.02075:8836 89.02165:37678 89.02305:5636490 89.02454:33289 89.02573:5505 89.02733:2491 89.02892:2601 89.03171:2055 89.0334:1885 89.0341:2097 89.0354:3670 89.04107:3384 89.04167:5018 89.05054:4969 89.11644:4287 90.00813:4346 90.01755:2895 90.02649:127126 90.0296:2654 91.02078:314751 91.02696:4502 91.02747:6749 91.02885:92226 91.0388:21989 92.02419:46847 92.03334:6143 92.99969:2090 93.00838:9274 93.01671:2388 93.01756:4157 93.02777:1718 93.03333:146636 93.04416:2566	NA
3246	L-Alanine	552	5.293219	5.612975	5.934087	88.03906	2420104.75	39487400	null	[M-H]-	M + 0		5.767	88.03899	C3H7NO2				520	TRUE	TRUE	FALSE	99.7	null	null	null	99.9	93.00763	88.00235:8438 88.03906:636447 88.04671:2635 88.04744:8579 88.98673:9821 88.98703:28415 89.0128:2782 89.02319:213071 89.04148:5061 89.04268:3245 90.00874:11745 91.02082:197803 91.02883:447601 91.03881:17696 92.01305:2554 92.02058:5637 92.02415:225192 92.03189:4834 92.96388:2819 93.00821:20723 93.01619:2671 93.01747:3769 93.02725:4279 93.03348:80291	NA
6231	L-Arginine	1299	13.00308	13.19811	13.36239	173.1037	95969.32031	1597319.375	null	[M-H]-	M + 0		13.004	173.10339	C6H14N4O2				520	TRUE	TRUE	FALSE	99.5	null	null	null	99.7	5.075889	172.89966:2056 172.95332:3881 172.9571:723175 172.96114:4695 172.96923:5763 173.00872:26465 173.04542:6838 173.05611:2969 173.08095:9079 173.1037:22473 173.1174:2833 173.94815:1756 173.9565:38223 174.03985:22895 174.07579:3142 174.0875:4167 174.69889:3100 174.87972:1878 174.88137:2200 174.89782:1838 174.91729:2505 174.9461:5508 174.95159:18675 174.95571:4912178 174.95982:36936 174.96339:3520 174.97436:1953 174.98699:18043 175.02326:12637 175.03118:2957 175.06001:22673 175.07127:4920 175.09627:2646 175.95903:24982 176.01882:2780 176.03433:1802 176.0454:4278 176.8424:3498 176.93494:5710 176.95971:33921 176.99725:2754 177.00283:17447 177.03913:15777 177.06567:2009 177.07695:10054 177.0911:2379 178.00667:2101 178.02695:2115 178.04976:2537 178.06103:5202 178.07064:9546	NA
2598	L-Glutamate	481	4.456833	4.904538	5.38286	146.0448	13310817	286687552	null	[M-H]-	M + 0	similar chromatogram in higher mz_2581	6.01	146.0448	C5H9NO4				530	TRUE	TRUE	FALSE	85.8	null	null	null	92.9	151.1423	146.01888:2799 146.02393:26303 146.04169:13392 146.04483:3208353 146.04797:19245 146.04964:2567 146.05383:6711 146.05634:2020 146.07099:17380 146.1026:2380 146.96488:153252 147.02871:30377 147.04224:4680 147.04808:92952 147.06655:43824 148.01403:3391 148.03197:3231 148.03965:3953 148.04243:4036 148.0506:137598 148.06165:6890 148.06956:2323 149.02309:5547 149.03474:9083 149.0456:45792 149.05372:6204 149.08199:4641 150.00089:4418 150.02965:13358 150.0412:58459 150.05471:2117 150.06618:74107 150.94612:2462 151.02509:41760 151.03848:14368 151.04401:2821	NA
3123	L-Histidine	536	5.203472	5.452686	5.793622	154.0612	574653.375	12967051	null	[M-H]-	M + 0		6.2	154.0612	C6H9N3O2				530	TRUE	TRUE	FALSE	93.3	null	null	null	96.6	26.00951	154.01357:3423 154.02468:3967 154.06114:135291 154.08612:13211 154.94616:14768 155.00048:11055 155.03389:5104 155.04556:10365 155.06433:4591 155.07029:13184 155.10647:12906 156.02878:3484 156.04057:4690 156.05143:4933 156.06556:8239 156.07362:2218 156.07686:2948 156.94479:10697 157.05104:56128 157.06082:4545 157.08561:21278 157.12245:178870 158.00865:2674 158.03456:4566 158.04469:9045 158.04634:3291 158.05411:2367 158.07178:8559 158.08121:5938 158.12533:9354 158.91068:3485 158.99005:3544 159.02975:6647	NA
658	L-Leucine or L-Isoleucine???	187	1.794147	1.948119	2.242872	130.0862	2051296.5	32260099	null	[M-H]-	M + 0		2.1	130.08611	C6H13NO2				520	TRUE	TRUE	FALSE	99.7	null	null	null	99.9	36.91925	130.01322:5195 130.03992:60995 130.05014:5098 130.05788:2542 130.08622:563959 130.08884:4298 130.9303:3581 130.99196:2101 131.03374:8674 131.03517:55300 131.04281:1752 131.0446:7349 131.06985:5265 131.08943:14034 132.01937:6795 132.02926:32848 132.0388:1858 132.04024:6002 132.05554:219107 132.05805:1660 132.86677:2655 132.92853:2505 133.01297:22481 133.03945:8096 133.05098:68989 133.05873:8888 133.08604:4036 134.03476:94786 134.0462:55680 134.05427:3506 134.05843:9140 134.07102:26330 134.97197:9416 135.01879:5331 135.02865:24776 135.03033:15628 135.03796:2373 135.04387:64072 135.04931:4263 135.05545:8197 135.06624:14553	NA
620	L-Phenylalanine	165	1.567616	1.722077	1.937847	164.0708	1975194.875	14676816	null	[M-H]-	M + 0		1.808	164.0705	C9H11NO2				520	TRUE	TRUE	FALSE	99.9	null	null	null	99.9	69.7165	164.03467:13628 164.04538:7496 164.05659:5770 164.06431:2900 164.0708:547989 164.08201:6646 165.01815:81921 165.02933:2194 165.03964:14080 165.07383:27778 165.0771:5777 166.02242:3309 166.0247:1920 166.05337:410257 166.05793:1572 166.06078:13555 166.09726:3117 166.95635:32109 167.04522:2459 167.05628:18037 167.07031:1867 167.10617:2062 168.02689:3422 168.02921:3465 168.04032:4964 168.04884:10456 168.07674:4972 169.05084:2450 169.06074:3376 169.06465:2557	NA
1165	L-Proline	282	2.68217	2.91569	3.167865	114.0548	1608389.125	18446798	null	[M-H]-	M + 0		3.089	114.0547	C5H9NO2				520	TRUE	TRUE	FALSE	99.6	null	null	null	99.8	45.38483	114.01853:80749 114.05484:410063 114.06308:2180 114.93511:35430 115.00249:46371 115.01359:9087 115.02165:2839 115.02926:3000 115.03895:118182 115.04988:15252 115.05802:11249 115.0752:438414 116.00613:2505 116.02421:25924 116.03416:48393 116.04199:3253 116.07062:45176 116.07876:12111 116.92748:86598 116.93342:15263 116.93851:4783 116.95849:70613 117.01822:89948 117.04461:8590 117.05446:27631 117.92761:7753 118.00368:14637 118.02116:3324 118.03991:65730 118.04989:18310 118.91707:3464 118.95644:3045 118.99091:2556 119.0237:10108 119.03386:17649 119.03509:3081 119.0431:3587 119.04781:8977	NA
3932	L-Serine	662	6.478016	6.719431	6.992547	104.034	2478076.75	27465322	null	[M-H]-	M + 0	similar chromatogram in higher mz_3943	7.041	104.0339	C3H7NO3				520	TRUE	TRUE	FALSE	98.7	null	null	null	99.4	77.87376	103.99763:9191 104.00559:3029 104.0242:24179 104.03401:668880 104.05251:2419 104.9991:17633 105.01789:28628 105.0369:2881 105.0378:5500 105.04479:55557 105.93468:3637 105.98848:5703 106.03533:2104 106.03636:3503 106.0374:8226 106.0383:17364 106.03985:2790844 106.04167:16678 106.04271:7625 106.04374:2769 106.04478:2172 106.04802:2731 107.02394:73795 107.03505:383124 107.04322:91066 107.04905:10955 107.06053:2138 107.93269:2312 108.01917:60440 108.02715:2839 108.03834:5709 108.04445:6871 108.04659:2096 108.05538:18819 108.96834:5623 109.00328:2736 109.02271:2716 109.02838:4365	NA
2240	L-Threonine	438	4.119231	4.476637	4.904538	118.0498	5677115.5	92818000	null	[M-H]-	M + 0	similar chromatogram in higher mz_2262	5.001	118.0496	C4H9NO3				530	TRUE	TRUE	FALSE	96.6	null	null	null	98.3	177.7577	117.92772:7079 118.00352:19859 118.04013:65301 118.04975:1518808 118.05187:9402 119.02405:14310 119.03386:31513 119.04756:5588 119.05311:24473 119.06059:9672 119.07005:3609 120.01131:7707 120.01911:18879 120.04265:2959 120.04437:6609 120.05564:187000 120.06558:4611 121.02835:279856 121.03953:35510 121.05081:135027 121.05875:10854 121.99007:13947 122.02347:18950 122.03212:11972 122.03487:138049 122.05416:5683 122.06007:2799 122.96656:17332 122.97443:13125 123.01896:20536 123.02042:32617 123.02996:12069	NA
982	L-Tryptophan	221	2.091775	2.294211	2.549513	203.0816	449093.5938	4236830.5	null	[M-H]-	M + 0		2.434	203.08189	C11H12N2O2				520	TRUE	TRUE	FALSE	99.8	null	null	null	99.8	39.9558	203.04118:4114 203.05284:1924 203.05679:7024 203.06931:1615 203.08161:115348 203.09299:5269 204.04069:1661 204.08493:14046 204.08804:12315 204.91225:10331 205.07191:8375 205.15896:90425 206.04572:7081 206.07532:2528 206.16217:12634 207.02917:4709 207.05177:1674 207.08781:4200 207.94449:3048 208.01953:1853 208.06187:2095	NA
1302	L-Tyrosine	307	2.875596	3.167865	3.50974	180.0659	1367314	18730646	null	[M-H]-	M + 0		3.555	180.0657	C9H11NO3				520	TRUE	TRUE	FALSE	98.1	null	null	null	99.1	121.9259	180.04067:5891 180.06588:323523 180.07677:4478 181.02428:4758 181.05085:4026 181.06067:2462 181.06992:8850 181.07078:34163 182.0087:3087 182.0448:3953 182.04946:2381 182.05674:2434 182.07393:3147 182.93044:13135 182.9633:29542 182.98757:67272 183.06487:2294 183.06664:5905 183.07662:2319 183.10153:11148 183.96656:1961 184.04646:3095 184.06186:12407 184.96013:14884 184.96675:7354 185.04462:4761	NA
1069	L-Valine	253	2.406825	2.621048	2.875596	116.0704	1379314.75	17243132	null	[M-H]-	M + 0		2.936	116.0703	C5H11NO2				520	TRUE	TRUE	FALSE	98.8	null	null	null	99.4	39.42941	115.99827:1730 116.02434:19856 116.03398:18910 116.07044:361266 116.92743:68933 116.93355:11663 116.95848:84021 117.01817:84015 117.03737:2169 117.04473:4467 117.0545:32392 117.07425:5491 117.9277:4166 117.95367:2281 118.00366:12176 118.01339:2381 118.02145:3459 118.04003:44562 118.04988:18027 118.05779:2818 118.9169:3716 118.99136:3970 118.99751:2571 119.00028:3664 119.02438:5805 119.03354:10190 119.06064:5713 119.94617:2919 120.01133:7921 120.01959:5630 120.04435:2786 120.05566:102387 121.00337:3992 121.02832:242467 121.03968:31435 121.05096:74747 121.05878:3846	NA
4335	Malic acid?	715	6.931676	7.254672	7.609436	133.0131	8218369.5	95908832	null	[M-H]-	M + 0		8.003	133.013	C4H6O5				530	TRUE	TRUE	FALSE	93.2	null	null	null	96.6	90.79078	133.00598:2253 133.00762:2048 133.01053:9919 133.01309:2112250 133.0158:15870 133.01799:2350 133.03217:4212 133.03934:8091 133.051:50863 133.05929:4788 133.08586:5265 134.01656:44190 134.0348:90865 134.04595:44926 134.05851:5344 134.07121:21703 134.92398:3478 134.97239:8175 135.0175:8076 135.0188:2972 135.02884:56203 135.04415:53119 135.04968:5723 135.05489:10193 135.06625:12362 135.94414:28859 136.01408:4900 136.03345:3063 136.03966:4899 136.04775:3035 136.05057:178940 136.99834:3943 137.02291:8680 137.03447:42023 137.04569:13495 137.07111:7590 137.93972:8624 137.98987:2171	NA
4522	myo-Inositol	767	7.579026	7.781793	7.954213	179.0554	1288608.125	15396993	null	[M-H]-	M + 0		7.974	179.05521	C6H12O6				520	TRUE	TRUE	FALSE	99.5	null	null	null	99.8	60.12609	179.05541:367450 179.07048:2563 180.04041:5331 180.05845:9355 180.06554:19443 180.07679:4387 180.9885:3989 181.01282:7463 181.02413:6157 181.07074:136810 182.00851:6210 182.04453:2622 182.05618:5790 182.07395:6400 182.08123:2232 182.92994:12051 182.96318:57214 182.98768:20107 183.10161:8628 184.00031:1712 184.02458:2346	NA
2953	N-Acetyl-L-Aspartate	520	4.844668	5.293219	5.783653	174.0399	11219139	199820256	null	[M-H]-	M + 0		6.584	174.0397	C6H9NO5				530	TRUE	TRUE	FALSE	81.2	null	null	null	90.6	660.3044	173.95684:11660 173.96147:2332 174.01915:2331 174.03987:2721810 174.04393:19083 174.07742:12322 174.89754:3642 174.94609:3811 174.95569:359207 175.02486:3653 175.03666:3864 175.04325:102522 175.04627:12468 175.06136:41911 176.04373:10887 176.05656:8453 176.06478:2601 176.08168:7330 177.03885:2437 177.0408:5719 177.05449:2288 177.07695:42005 177.09053:3457 178.02599:49218 178.06095:12148 178.072:10721 178.52744:13418	NA
571	Orotate	138	1.269024	1.443998	1.577824	155.0085	139493.8594	1202178.125	null	[M-H]-	M + 0		1.619	155.0087	C5H4N2O4				520	TRUE	TRUE	FALSE	99.6	null	null	null	99.8	8.59875	154.94628:7522 155.00049:3715 155.00855:39303 155.03349:7133 155.04494:8549 155.10648:7730 156.02902:4069 156.04081:3291 156.05167:4441 156.06531:3200 156.07641:2014 156.94304:2449 156.94514:11657 157.04939:10081 157.05114:14693 157.0606:3289 157.08604:19333 157.12246:179029 158.00843:2148 158.03481:1543 158.0447:5264 158.05412:1845 158.08098:4195 158.12652:5501 158.9107:2037 158.98982:3435 159.02859:6008 159.06674:13923 159.08351:4648 159.10159:4528	NA
364	Pantothenate	114	1.125519	1.197016	1.361673	218.1029	5540599.5	20960850	null	[M-H]-	M + 0		1.222	218.10291	C9H17NO5				520	TRUE	TRUE	FALSE	100	null	null	null	100	750.4125	218.06781:3290 218.0911:3012 218.09721:22023 218.10294:3667326 218.10867:15022 218.11172:6243 218.1163:2946 218.12089:3031 218.91945:4009 219.04816:2587 219.08815:4574 219.09737:2289 219.10617:282029 219.17441:42727 220.06379:2234 220.08289:6270 220.1063:14971 220.17845:7076 220.88668:2547 220.93534:4245 221.0674:2357 221.08122:6730 221.11768:2211 222.06246:8221 223.07319:3113	NA
572	Pyridoxine	139	1.289591	1.454321	1.577824	168.0655	137212.75	908578.6875	null	[M-H]-	M + 0	similar chromatogram in higher mz_575	1.469	168.0657	C8H11NO3				520	TRUE	TRUE	FALSE	100	null	null	null	100	11.14818	167.9515:1881 168.02662:3425 168.04006:5123 168.04909:5591 168.05762:1798 168.06552:33607 168.07673:4830 168.99899:5381 169.04927:1458 169.0511:4487 169.06074:3742 169.06439:2277 169.08576:8353 169.09723:29310 169.12227:1995 170.05604:3184 170.08129:20191 170.10049:3426 170.11732:1528 170.99572:6827 171.0286:2516 171.03973:2322 171.06664:35454 171.10155:39623 171.13807:48967 171.95951:2420 172.05045:2443 172.06194:15395 172.09702:4669 172.10478:3707 172.14148:6612 172.95711:327440 172.96087:1618 173.04558:9313	NA
381	Pyruvic acid???	115	1.145979	1.207185	1.351336	87.00745	754996.125	5250722.5	null	[M-H]-	M + 0		1.239	87.00691	C3H4O3		LCTONWCANYUPML-UHFFFAOYSA-N	null	520	TRUE	TRUE	FALSE	100	null	null	null	99.9	12.35202	86.97355:52490 87.00751:269646 87.0439:276966 88.00249:6334 88.01101:5474 88.03931:34790 88.04744:5071 88.98708:19639 89.02324:144558 89.04173:4673 90.00881:15345 90.01721:2437 91.02084:306726 91.02897:359104 91.03903:13598	NA
3581	sn-Glycerol 3-phosphate	599	5.924058	6.084621	6.548387	171.0055	1461722.375	22012580	null	[M-H]-	M + 0		7.056	171.00529	C3H9O6P				530	TRUE	TRUE	FALSE	88.9	null	null	null	94.4	57.00806	170.99574:12799 171.00556:385318 171.03976:3732 171.06659:44070 171.10145:75570 171.13783:60334 172.00864:13872 172.05074:3841 172.06162:21834 172.06813:2105 172.07027:2805 172.09677:10133 172.14148:5226 172.89968:5480 172.95713:330605 173.00783:4974 173.04426:7778 173.08205:25976 173.11742:4928 173.95633:19828 174.0396:14158 174.04777:2571 174.06586:10898 174.0769:6936 174.89784:4705 174.94612:3832 174.95575:571597 174.96093:4795 175.0463:13576 175.0615:42170	NA
629	Uracil	174	1.701471	1.814456	1.937847	111.0188	1683342.625	17854036	null	[M-H]-	M + 0		1.619	111.0187	C4H4N2O2				520	TRUE	TRUE	FALSE	99.5	null	null	null	99.8	6.063618	110.99871:3026 111.00759:13341 111.01869:461147 111.02978:3092 111.03824:5104 111.04379:10249 111.05519:166010 112.00256:6630 112.01408:7899 112.02214:9078 112.03925:33309 112.05038:116373 112.05823:2252 112.98435:316519 113.02321:29460 113.03447:48965 113.04231:2532 113.05957:12300 114.01855:73243 114.02684:2351 114.055:21358 114.93483:17295 115.0025:35995 115.01391:6045 115.02195:3640 115.02883:4183 115.03897:101120 115.05004:16379 115.05838:5503 115.07522:376166	NA
861	Urate peak 1	207	1.896609	2.151799	2.37621	167.0199	128801.5547	1154766.5	null	[M-H]-	M + 0		2.769	167.0202	C5H4N4O3				530	TRUE	TRUE	FALSE	95.4	null	null	null	97.6	9.154465	167.01989:30627 167.05675:16529 167.07057:3785 167.83569:42447 168.0491:3943 168.07648:2921 169.08577:8131 169.09698:24493 169.83277:34834 170.01188:3447 170.02266:3921 170.04448:2932 170.08103:16793 170.99556:14310 171.00686:6129 171.06521:14898 171.067:12556 171.10143:48978 171.13781:43825 171.83072:17410	NA
634	Uridine	174	1.680921	1.814456	1.948119	243.0616	568623.125	4209817.5	null	[M-H]-	M + 0	similar chromatogram in higher mz_625; similar chromatogram in higher mz_637	1.857	243.0616	C9H12N2O6				520	TRUE	TRUE	FALSE	100	null	null	null	100	47.79628	243.06164:152718 243.0994:5702 244.04896:8135 244.0649:7663 244.08343:5710 244.90523:3008 244.98478:4014 246.09881:2111 247.06798:2116	NA
