PeakID	Title	Scans	RT.left.min.	RT..min.	RT.right..min.	Precursor.m.z	Height	Area	Model.masses	Adduct	Isotope	Comment	Reference.RT	Reference.m.z	Formula	Ontology	InChIKey	SMILES	Annotation.tag..VS1.0.	RT.matched	m.z.matched	MS.MS.matched	RT.similarity	Dot.product	Reverse.dot.product	Fragment.presence..	Total.score	S.N	MS1.isotopes	MSMS.spectrum
12067	cis-Aconitate?	2715	7.73873	8.058516	8.416855	173.0084	6929209	108332480	null	[M-H]-	M + 0		8.879	173.0081	C6H6O6				430	TRUE	TRUE	TRUE	91.9	66.1	93.9	100	88.5	12.87673	172.89985:18608 172.95681:71884 172.96951:3781 173.00836:1773641 173.01214:12194 173.02752:4322 173.04396:14133 173.08069:10168 173.11715:7759 173.95587:12534 174.01156:53231 174.03987:1027841 174.08725:6774 174.89729:12292 174.94556:10345 174.95572:1242706 174.95956:5574 175.02406:11514 175.043:36857 175.0463:23966 175.06003:17182 175.95932:7444 176.00103:14080 176.93443:10468 176.95981:10211 177.03914:18655 177.07714:8987 177.09083:3565	58.02809:21599 59.01239:30336 71.01205:7765 78.91749:35878 85.01726:12579 85.0277:1889440 85.03883:13294 86.03146:23665 86.05956:5370 88.03849:140538 91.02894:5506 92.97324:16707 96.99185:6863 111.00693:254144 111.0435:9930 111.08014:16539 112.01098:6488 112.0391:13538 114.01758:40463 115.00241:22730 119.02354:9841 128.03442:15379 129.0185:593591 129.05468:19156 130.02096:12091 130.04897:68668 131.08071:8790 132.05553:12941 146.03499:9428 154.94701:331152 155.94513:7385 156.02849:19092 172.8996:20301 172.95584:74818 172.99023:9479 173.00749:65275 173.04348:26126 173.08144:27140 173.11763:8039 174.03977:84546
14090	Citrate?	3260	9.537776	9.898828	10.25611	191.0189	263508720	3175247104	null	[M-H]-	M + 0		10.35	191.01871	C6H8O7				330	TRUE	TRUE	TRUE	97.5	96.8	97	100	98.1	623.3908	190.72559:52944 190.93358:42904 190.98099:27413 190.985:21163 190.98794:18749 190.99008:16723 190.99665:21960 191.00041:29462 191.00291:31805 191.00541:17913 191.00917:38309 191.01418:326231 191.01889:72159096 191.02326:414579 191.02983:27452 191.0339:32931 191.03609:39045 191.0386:22821 191.04235:13846 191.04642:8941 191.04893:13431 191.05143:15681 191.05366:30076 191.05801:22449 191.0602:7881 191.10561:30483 191.31158:33436 191.31409:14533 192.01757:25107 192.02201:4779276 192.51139:92526 193.02286:971522 193.03429:8700 193.50993:14599 194.02651:45375 194.98748:12947 195.04959:59628	57.03313:1837508 67.01748:232239 85.02769:15955259 86.03154:360161 87.00709:25803872 88.01028:336119 101.02296:428872 103.03861:346863 110.98692:258323 111.00692:90089848 111.02353:692833 112.011:2055306 129.01849:6828642 130.99703:781318 147.02765:566708 154.9985:708962 173.00758:2635464 191.01974:21076190 192.02284:403555
2386	Creatinine	505	1.534109	1.735574	2.403132	112.0503	15824032	161139456	null	[M-H]-	M + 0		1.808	112.0503	C4H7N3O				330	TRUE	TRUE	TRUE	99.9	74.6	75	100	89.5	81.81328	112.01589:30336 112.02225:181385 112.0388:17475 112.04837:29060 112.05033:4861970 112.98433:296499 113.02319:43257 113.03445:37038 113.05383:101255 113.05953:18661 114.01828:68713 114.05486:66734 114.9351:574260 115.00248:37487 115.0389:115202 115.05016:25310 115.07519:228753 116.0339:51590 116.07059:36509 116.9274:25808 116.93325:178558 116.9585:47516 117.01816:68503	56.00021:5725 58.02807:10934 67.99974:4785 68.994:88395 69.0081:11116 83.02384:6390 97.0272:5557 110.03498:16964 112.01436:7131 112.02256:38747 112.05035:3078693 112.0661:20818 112.98432:6394 113.03446:6193 113.05384:26225
3503	Cytidine	734	2.100399	2.386551	2.659393	242.0778	318123.625	4594747.5	null	[M-H]-	M + 0	found in higher mz's MsMs_3522	2.533	242.0779	C9H13N3O5				520	TRUE	TRUE	FALSE	99.7	null	null	null	99.9	41.46296	242.05919:38196 242.07778:72745 242.96056:9437 243.02748:15707 243.05533:7807 243.06202:852542 243.08049:7797 243.08723:7349 243.09802:11670 244.05989:7033 244.06506:62529 245.03295:15754 245.04287:604626 245.0666:9073 245.07728:26310 245.11358:124563 246.01654:57492 246.04581:26530 246.0569:104719 246.11709:13885 246.94735:8030 247.04677:8373	
2649	Deoxycytidine	560	1.718368	1.897569	2.267662	226.0825	778813.4375	8297408	null	[M-H]-	M + 0		1.993	226.0826	C9H13N3O4				520	TRUE	TRUE	FALSE	99.9	null	null	null	99.9	114.2272	226.07456:63406 226.0825:169330 227.08599:21728 227.20086:26764 229.08233:30503 229.14442:10749 229.99814:14266 230.10363:10448	
14852	"D-Fructose 1,6-bisphosphate peak 1"	3510	10.34434	10.7957	11.03793	338.9882	43084.66406	477768.125	null	[M-H]-	M + 0		10.986	338.9881	C6H14O12P2				520	TRUE	TRUE	FALSE	99.5	null	null	null	99.8	25.04948	338.98821:10777 340.93026:6226 341.07857:16796 341.10872:4096 342.08186:3038 342.57977:2506	
15046	"D-Fructose 1,6-bisphosphate peak 2"	3619	10.97166	11.20726	11.44857	338.9881	285299.0625	2014044.25	null	[M-H]-	M + 0		10.986	338.9881	C6H14O12P2				520	TRUE	TRUE	FALSE	99.4	null	null	null	99.7	43.43027	338.98812:84418 339.9915:6733 340.93008:9129 341.10814:6673 342.30543:9338	
12093	D-Glucose 6-Phosphate peak 1	2719	7.801859	8.072806	8.30493	259.0222	5181399	48708204	null	[M-H]-	M + 0		9.546	259.02231	C6H13O9P				430	TRUE	TRUE	TRUE	76.2	89.7	81.6	71.4	86	651.7289	259.0153:6364 259.02221:1434160 260.02513:50162 261.02623:12562 261.10908:104461 261.14976:7515 262.02489:125352 262.11265:10118 263.02775:3513	78.95744:452917 96.9547:30110 96.96828:4366140 96.98097:26345 96.98822:5840 101.02295:79110 138.97966:55799 161.0451:8298 168.99053:116264 172.00385:5917 186.99991:6536 241.01254:119740 259.02342:727106 259.0789:10580 276.93187:21699
13344	D-Glucose 6-Phosphate peak 2	3092	9.127391	9.311531	9.841207	259.0222	7470838	59254908	null	[M-H]-	M + 0		9.546	259.02231	C6H13O9P				330	TRUE	TRUE	TRUE	99.3	41.1	32.3	42.9	69.1	942.6069	258.92141:5884 259.02221:2231295 259.02963:12768 259.08203:4456 260.02533:107123 260.07725:3212 261.02646:26859 261.07252:40079 261.09722:2696 261.14925:4774 262.95277:37153 262.96301:2653 263.07681:2169 263.95273:3372	64.75542:4784 78.95743:824180 96.96831:46982 241.00913:8580 258.91681:10776 259.02342:2727460 259.07891:24846 260.02737:18706 276.93193:36471
11703	Dihydroxyacetone phosphate???	2622	7.540273	7.772694	8.029953	168.9802	3053375.5	32978820	null	[M-H]-	M + 0	similar chromatogram in higher mz_11665	8.274	168.97951	C3H7O6P				430	TRUE	TRUE	TRUE	96.9	93.1	93.6	90	95.5	67.794	168.51993:14476 168.98021:808228 169.09698:19737 170.08155:22966 170.97584:27521 171.10155:51003 171.13791:39159 172.02377:127401 172.06223:18131 172.89993:13244 172.95714:59395 173.00808:18155 173.02751:11502 173.04586:12646 173.08257:14894	64.9511:6232 71.01252:293336 79.95574:7901 80.96326:64576 87.00704:17529 96.95815:34365 106.97968:6840 122.97448:5164 125.05995:4634 125.09582:19286 128.03443:9260 142.0395:6186 150.96917:756173 151.97181:5445 168.98018:1330995 169.05107:9468 169.06358:15835 169.09277:17933 169.09694:46745 169.12198:15615 169.98267:14732
1886	Fumarate?	395	1.282161	1.417808	1.652812	115.0025	1115221.5	11519103	null	[M-H]-	M + 0		1.535	115.0023	C4H4O4				520	TRUE	TRUE	FALSE	99.8	null	null	null	99.9	5.592082	114.93511:1145524 115.00248:266673 115.0389:113154 115.05017:19038 115.07523:218059 116.01635:150880 116.0245:26900 116.03383:113677 116.0706:28528 116.07831:14367 116.93326:331855 116.95815:31204 117.01801:86719 117.01936:19710 117.05434:28766 118.04012:55316 118.04973:19768 119.03367:176174 119.06049:17606	
7742	Gamma-aminobutyric acid	1762	4.706764	5.356074	5.798079	102.0546	56032256	1793976448	null	[M-H]-	M + 0	found in higher mz's MsMs_7747	6.861	102.0547	C4H9NO2				530	TRUE	TRUE	FALSE	75.4	null	null	null	87.7	806.7892	102.0529:77266 102.05461:13255505 103.05821:152603 105.04457:76623 106.03974:5639772 107.02364:162789 107.03506:517761 107.0431:187808	57.06374:25304 57.85905:28389 66.40042:29821 72.95127:27027 75.39768:24274 84.04421:83253 95.47855:28230 97.97786:27275 102.05463:7967171 103.05748:46894
11202	Glyceraldehyde 3-phosphate???	2489	6.993233	7.382445	7.540273	168.9803	2793964.25	35004840	null	[M-H]-	M + 0		7.904	168.97951	C3H7O6P				430	TRUE	TRUE	TRUE	96.7	86.6	86.9	100	93.5	62.46227	168.98026:862266 169.0858:12237 169.09779:18399 169.98353:19551 170.08106:22887 170.97573:24754 170.98435:8472 171.02916:8339 171.06497:13632 171.06713:36043 171.07664:10675 171.10155:54220 171.13794:41931 172.06012:8428 172.07162:11311 172.09651:16180 172.9005:9001 172.95685:48695 173.00795:62082 173.01531:35115 173.044:8882 173.08044:7748 173.08206:18318	59.97556:4027 64.95111:3998 78.95745:15384 89.02309:24703 96.94566:10853 96.95833:1390240 118.90785:4840 125.05995:5622 125.09619:19591 128.03443:5932 142.0395:9870 167.26608:4529 168.98016:164754 169.05107:8984 169.09292:22091 169.0971:60819 169.12198:16941
10095	Glycine	2263	6.325094	6.744891	7.883892	74.02328	434302016	7687255552	null	[M-H]-	M + 0	found in higher mz's MsMs_10160; found in higher mz's MsMs_10105; found in higher mz's MsMs_10138	7.024	74.02319	C2H5NO2				330	TRUE	TRUE	TRUE	99	75	74.1	50	85	3814.149	73.95227:76745 74.0026:98633 74.01368:41485 74.01421:64939 74.0155:37385 74.01731:74738 74.01799:31276 74.01852:90437 74.01905:43254 74.01965:88327 74.02056:70434 74.02154:284136 74.02222:769462 74.02327:116078160 74.0241:528576 74.02561:100136 74.02645:67563 74.0272:80560 74.0278:61551 74.02841:57073 74.02962:57151 74.03083:40075 74.03218:46669 74.03264:77073 74.03717:30658 74.04367:45537 74.04427:46999 74.09412:119003 75.00699:139092 75.02003:134708 75.02673:713044 76.0273:106423 76.02786:147852 76.96829:153562 76.96885:111265 78.95758:8434567	55.55726:133865 65.09882:124077 65.97547:135476 66.40042:162992 70.76917:130707 74.02324:81981504 74.03169:522531
4375	Guanosine	946	2.574556	3.00199	3.193	282.0841	1850942.125	31330024	null	[M-H]-	M + 0	similar chromatogram in higher mz_4379; found in higher mz's MsMs_4399	3.22	282.08441	C10H13N5O5				330	TRUE	TRUE	TRUE	99.4	87.3	87.8	100	94.6	320.9903	282.02969:13956 282.06507:19713 282.0841:453918 282.25164:12707 282.98398:14587 283.02319:31220 283.02948:114938 283.07811:78949 283.08724:44272 283.26384:79032 284.02993:7535 284.26732:17747 286.91161:23326 286.96825:38897 287.05168:8326	59.01232:12423 61.98669:39465 66.39989:6207 70.52078:9463 71.01204:8051 74.00509:15121 75.00856:4953 84.04418:10795 86.02321:6438 89.02295:15764 92.92625:33138 94.92343:18616 96.04385:17819 101.02295:14078 107.03531:8198 108.01889:7645 114.05468:17122 114.94488:4440 116.01604:18073 117.02055:7549 119.03337:14615 120.01129:12388 128.03303:8585 129.03653:5201 133.01365:69423 148.99007:11414 150.0148:25055 150.04104:4634774 150.0671:26034 150.10024:6330 151.04622:19754 151.98244:17141 152.9862:10930 153.97999:7752 162.02279:52389 163.02524:41894 164.01667:8905 186.04304:13888 187.04021:24043 192.05058:9585 210.01292:8619 211.00953:6076 220.09656:7452 221.00999:11244 246.01531:6302 247.01022:9088 265.01331:8819 282.03337:45932 282.08303:3490720 282.15022:24095 282.20417:5343 282.24889:25598 283.02983:23973 283.08905:57694
1133	Hippurate	275	0.9313321	1.083262	1.383541	178.0501	13869944	82089736	null	[M-H]-	M + 0		1.137	178.0502	C9H9NO3				330	TRUE	TRUE	TRUE	100	84.1	87.9	100	94	1032.643	178.02644:165467 178.03356:38391 178.04389:10296 178.04699:38208 178.05009:7513753 178.05431:40926 178.05741:6441 178.06079:11611 178.07122:8818 178.12701:6405 178.52749:30170 179.02877:6575 179.03729:17791 179.05342:515599 179.07045:22815 180.01468:7637 180.05449:30111 180.05678:14287 180.06595:10384 180.07655:10380 181.04977:8772 181.07031:26177 181.99043:10495 182.0448:370343 182.0807:9711 182.9632:36824 182.9876:105038 183.02216:104453 183.03235:15289 183.04853:30687	61.47185:16216 79.9558:127557 84.0442:27450 86.05956:49716 98.02287:80298 102.03311:37024 120.02005:64991 128.03421:122345 130.03785:20927 132.04402:59953 134.06016:3508048 134.08079:21508 135.06264:99034 148.03902:18086 152.01092:21818 161.04318:18355 178.04945:2966464 178.12158:16820 179.05425:99657
	Hypoxanthine Integrated	674	1.585992	2.217069	2.762665	135.0287	23638070	8.50E+08	null	[M-H]-	M + 0		1.925	135.03011	C5H4N4O				330	TRUE	TRUE	TRUE	98.9	32.5	51.7	66.7	71.6	72.49346	134.86381:193652 134.89352:683200 134.94239:23820 135.02867:5889964 135.03146:34918 135.04374:25269 135.06626:18551 135.89361:36140 135.94391:139076 136.03219:122404 136.03459:7194 136.05036:83179 136.86194:86833 136.89043:142004 137.03272:28134 137.03431:38125 137.93935:47919 137.98527:20903 138.06624:26492 138.85883:17437 139.01339:12774 139.02525:7828 139.05013:11850	50.15372:10684 59.01238:110305 62.14618:10099 71.01209:57856 72.99142:137380 75.00734:1803283 76.01059:13451 77.64894:9836 89.02288:81259 92.024:76998 92.29669:9911 96.9683:18918 99.92441:19808 109.94056:85542 109.98779:9790 117.01801:153576 134.86468:1041991 134.89287:1831804 135.02822:1379552 135.89436:55817 135.94375:55331 136.03251:14241
2832	Inosine	596	1.666739	1.999197	2.47178	267.0731	52361784	598576448	null	[M-H]-	M + 0	found in higher mz's MsMs_2833	2.13	267.07321	C10H12N4O5				520	TRUE	TRUE	FALSE	99.8	null	null	null	99.9	4985.859	267.05031:16078 267.06584:95074 267.07308:14741185 267.08084:96963 267.08498:34992 268.06998:131775 268.07665:1373010 269.05491:43044 269.073:16575 269.07771:74737 269.21173:21730 270.02588:23014	53.03152:17480 65.46202:17607 66.76785:88728 75.23026:17169 92.02392:27092 108.01888:34380 109.27675:18680 115.52922:19518 134.02186:34531 135.0089:93455 135.02976:17662390 135.05206:105751 136.03452:96066 145.20821:17024 149.04527:19825 177.04184:67990 209.0434:30706 249.06295:34151 266.93059:28891 267.00921:91151 267.07146:33691716 267.13341:268059 267.23283:24590 268.07615:399418
1694	Lactic acid?	347	0.998067	1.282161	2.066353	89.02305	388147680	5106895360	null	[M-H]-	M + 0		1.391	89.02298	C3H6O3				330	TRUE	TRUE	TRUE	99.9	75	74.3	75	87.3	344.1016	88.90963:16868 88.92941:39452 88.93011:30776 88.98721:16282 88.9958:74136 88.99677:16201 88.99836:15854 89.00583:19378 89.00712:19996 89.01071:47995 89.0123:24868 89.01419:31240 89.01588:27987 89.01758:43790 89.01837:19047 89.01947:57979 89.02076:99277 89.02156:690110 89.02305:93651024 89.02445:625977 89.02813:43702 89.02883:49636 89.02973:16417 89.03052:20234 89.03152:20757 89.03411:40593 89.0357:25735 89.04975:30037 89.05055:55671 89.11642:89945 89.1363:24774 90.00834:15898 90.02636:3001092 90.02891:51393 91.02075:288938 91.02728:271248 91.02859:78335 91.03809:17647 91.0488:16026 92.02406:84527 93.03331:106663	57.55717:177074 66.39991:192629 71.01224:937017 77.91573:173385 87.0071:789481 87.21687:174686 89.02298:28479568 89.03413:223011 90.02649:217872 101.50627:161028
7876	L-Alanine	1804	4.951093	5.469823	6.291359	88.03896	349113984	10344228864	null	[M-H]-	M + 0	found in higher mz's MsMs_7844	5.767	88.03899	C3H7NO2				330	TRUE	TRUE	TRUE	98.9	75	75	100	69.5	3700.886	88.01232:73775 88.03504:61614 88.03749:374130 88.03896:88481592 88.04033:545816 88.04121:181450 88.051:63687 88.0659:53847 89.02305:158966 89.03619:116866 89.04237:1080558 91.0283:65005 92.02371:55915 93.03277:105926	52.69177:125576 65.84959:130252 73.09154:132219 88.0385:31004840 89.0421:137407
15591	L-Arginine	4055	12.65723	12.95011	13.62591	173.1036	10232565	112681584	null	[M-H]-	M + 0		13.004	173.10339	C6H14N4O2				330	TRUE	TRUE	TRUE	100	60.6	65.8	100	84.4	334.1389	172.85089:2665 172.9571:672303 172.96977:5342 173.00792:21239 173.04451:10585 173.05612:4033 173.08095:7618 173.10364:2704721 173.10742:17736 173.11714:2086 173.35748:2283 173.95617:35272 174.03974:69479 174.07634:2211 174.08724:2236 174.10031:16633 174.1068:121591 174.69917:3135 174.88082:2658 174.89755:2169 174.92196:2096 174.9461:2404 174.95159:23723 174.95572:4387590 174.95982:26302 174.98726:14607 175.02377:12672 175.04272:2273 175.04601:7245 175.05974:17438 175.071:2100 175.10754:4163 175.21199:1923 175.21364:2566 175.95322:1619 175.95875:14592 176.02741:1701 176.04513:5391 176.05649:3971 176.06286:1691 176.08169:2744 176.84212:2082 176.93463:9229 176.95975:30644 177.00284:10715 177.03918:16630 177.07654:6674 177.09082:2871 178.04976:2262 178.07089:4476	54.31258:3895 56.4131:4036 66.40042:4087 76.96872:16626 78.91686:6101 85.02768:30186 87.00709:4650 88.03921:17814 94.97875:6046 97.97877:3929 111.00696:53568 111.08014:8709 114.01889:8522 114.05484:28237 115.00219:6375 119.02353:4120 128.03442:7357 129.01709:7975 129.05463:16580 130.04909:13039 131.05508:6277 131.08076:1906390 131.10206:16238 132.05552:7388 132.08503:30580 154.94696:1460402 154.97253:11714 155.03294:6271 155.94525:69141 156.02828:5028 156.0764:109210 157.08179:4146 172.95575:351577 173.04419:16659 173.08285:22747 173.10263:287541 173.9568:14752 174.03953:14690
