PeakID	Title	Scans	RT.left.min.	RT..min.	RT.right..min.	Precursor.m.z	Height	Area	Model.masses	Adduct	Isotope	Comment	Reference.RT	Reference.m.z	Formula	Ontology	InChIKey	SMILES	Annotation.tag..VS1.0.	RT.matched	m.z.matched	MS.MS.matched	RT.similarity	Dot.product	Reverse.dot.product	Fragment.presence..	Total.score	S.N	MS1.isotopes	MSMS.spectrum
11815	Citrate?	2922	9.658619	9.908165	10.72502	191.0192	279138624	3318599680	null	[M-H]-	M + 0		10.35	191.01871	C6H8O7				330	TRUE	TRUE	TRUE	97.6	96.8	96.9	100	98	1223.837	190.72523:20893 190.72742:11662 190.93312:44531 190.97282:10739 190.97908:14732 190.98283:16337 190.98534:11933 190.98941:17332 190.99254:17534 190.99786:30864 191.00036:17001 191.00286:13324 191.00537:23083 191.00912:26829 191.01194:90120 191.01444:406569 191.01918:71201064 191.02258:612461 191.03135:38881 191.03385:21276 191.03636:23885 191.03886:17517 191.04168:27880 191.04669:17165 191.05107:11619 191.05389:17699 191.05794:24053 191.06673:14210 191.07299:8184 191.10431:38697 191.1065:14797 191.31269:29099 192.01468:8283 192.01752:26248 192.02229:4910408 192.02573:34156 192.03077:9006 192.79312:9756 193.02282:921990 193.07146:11262 194.02663:43063 194.93482:6859 194.93869:7428 194.98775:9576 195.02779:7080 195.04961:88190	57.03314:2132406 67.01747:253039 85.02773:15137327 86.03153:304712 87.00712:25591834 88.01027:259365 101.02295:339588 103.0386:229801 110.99134:677342 111.00695:93972624 111.02351:759732 112.01088:1990562 129.01852:6622490 130.9966:772492 147.02954:757352 154.99799:696968 173.00775:3057727 191.01982:22046936 191.05476:225387 192.02282:577299
2236	Creatinine	476	1.35078	1.747373	2.334933	112.0503	6868108	69267416	null	[M-H]-	M + 0	similar chromatogram in higher mz_2242; similar chromatogram in higher mz_2197	1.808	112.0503	C4H7N3O				330	TRUE	TRUE	TRUE	100	73.7	74.9	100	89.2	108.0628	112.01405:10292 112.01589:18842 112.0221:178517 112.03935:26990 112.04835:11442 112.05032:1817714 112.05243:11159 112.98429:334829 112.99796:10835 113.02318:29030 113.03444:53475 113.05384:40177 113.05933:20070 114.01829:50785 114.05467:21686 114.93508:21322 115.00232:33176 115.03895:140791 115.05:18875 115.07519:310540 116.02433:21387 116.03411:27215 116.07057:57320 116.07858:13019 116.92754:20973 116.93339:13080 116.95843:41163 117.01816:75345 117.01949:5816	58.02807:5936 63.7829:3642 68.00027:4431 68.99405:70467 69.00755:6464 76.38788:3737 79.41999:3501 82.01561:3370 91.21623:4183 94.64861:4221 97.02629:3926 110.03484:5347 111.93568:6719 112.00311:4107 112.01548:6414 112.02252:22377 112.05035:1177293 112.0661:5574 112.98432:4374 113.03446:5713 113.05384:14451
2442	Deoxycytidine	526	1.757833	1.913292	2.201059	226.0824	114849.0156	1169583.625	null	[M-H]-	M + 0		1.993	226.0826	C9H13N3O4				520	TRUE	TRUE	FALSE	99.9	null	null	null	99.9	15.00956	225.99886:5181 226.05768:4502 226.07461:7752 226.08238:26146 226.10766:4164 226.80061:3654 227.12819:5639 227.2007:22887 228.20427:6127 229.07122:4007 229.1074:8486 229.99787:27822 230.9856:9850	
12213	"D-Fructose 1,6-bisphosphate peak 1"	3112	10.34737	10.72502	11.0602	338.9888	389155.5625	3027192.5	null	[M-H]-	M + 0		10.986	338.9881	C6H14O12P2				520	TRUE	TRUE	FALSE	99.2	null	null	null	99.4	176.8061	338.98884:114498 339.99105:7917 340.93002:19714 341.10866:5835 341.93032:3719 342.30546:2783	
12328	"D-Fructose 1,6-bisphosphate peak 2"	3218	11.0602	11.19421	11.47772	338.9884	25606.24023	173162.8438	null	[M-H]-	M + 0		10.986	338.9881	C6H14O12P2				520	TRUE	TRUE	FALSE	99.5	null	null	null	99.7	11.63375	338.9884:8291 340.93107:6783 341.10941:9262 342.30622:5053	
10450	D-Glucose 6-Phosphate peak 1	2448	7.793574	8.052734	8.28124	259.0222	25374660	250449088	null	[M-H]-	M + 0		9.546	259.02231	C6H13O9P				430	TRUE	TRUE	TRUE	75.7	92.3	79.9	71.4	86.3	3468.279	258.88731:3398 258.92139:6402 258.96141:2729 259.00687:4146 259.01083:6090 259.02221:6807886 259.02961:48905 259.03603:5535 259.15916:2529 259.48595:3214 260.02597:392869 260.07723:2745 261.02628:67293 261.14923:7663 262.02962:5014 262.95335:15765	66.39989:10107 78.95743:773902 83.01234:8502 96.94382:14449 96.95469:65911 96.96827:12709529 96.98095:79267 99.63414:10849 101.02295:221010 138.97959:56344 161.04507:15870 168.99051:372654 186.99987:18241 241.01228:73376 258.9207:16130 259.02341:1565145 260.02283:11692 269.18269:9305 276.93251:35580
11374	D-Glucose 6-Phosphate peak 2	2784	9.157402	9.319443	9.703869	259.0222	902595.0625	7314804.5	null	[M-H]-	M + 0		9.546	259.02231	C6H13O9P				330	TRUE	TRUE	TRUE	99.4	41.6	33.4	42.9	69.4	121.8161	258.91299:2687 258.92069:6761 259.02217:306516 259.92015:3983 260.02516:13496 260.07822:2131 261.02668:4959 261.14929:7428 262.95254:28193 263.95271:2883	52.55345:4623 73.24886:3646 78.95751:427974 96.96828:37790 118.92506:4180 216.06448:4548 241.01266:5225 258.91818:35947 259.02346:1496919 259.0789:13704 260.02686:10356 276.93254:63743 277.93193:6578
10232	Dihydroxyacetone phosphate???	2366	7.584351	7.776026	8.039989	168.9805	2264558.5	21573134	null	[M-H]-	M + 0	similar chromatogram in higher mz_10214; similar chromatogram in higher mz_10215; similar chromatogram in higher mz_10216; similar chromatogram in higher mz_10223; similar chromatogram in higher mz_10224	8.274	168.97951	C3H7O6P				330	TRUE	TRUE	TRUE	96.9	88.9	92	90	94.1	116.6408	168.98049:714232 169.04953:4451 169.061:4494 169.08624:20320 169.09704:30117 169.12253:4250 169.98322:12347 170.05604:3790 170.08129:26443 170.9761:16444 170.98988:6660 170.99598:17836 171.00553:16696 171.02886:4501 171.0652:26877 171.10169:54728 171.13805:42535 172.02419:182467 172.06008:4198 172.06222:4462 172.09702:7214 172.14146:4815 172.89968:19370 172.95708:306586 172.9695:4129 173.00835:25128 173.02742:10056 173.04451:23227 173.05584:5958 173.08068:8891 173.08241:10933 173.1174:6049 173.95655:24361	57.03308:3684 71.0121:145356 78.95744:5055 79.95574:6019 80.96352:26633 87.00709:10610 96.95851:26672 96.96829:11637 125.05994:4094 125.09598:23870 126.08993:17001 142.03949:5328 150.96924:341884 150.98679:6562 168.98021:599556 169.05105:8998 169.06356:10928 169.09703:65856 169.12196:11379 170.08151:4040
1855	Fumarate?	381	1.232316	1.412838	1.649323	115.0025	846683.625	9438454	null	[M-H]-	M + 0		1.535	115.0023	C4H4O4				520	TRUE	TRUE	FALSE	99.8	null	null	null	99.9	8.45896	114.93509:36770 115.00253:246741 115.03897:180773 115.05032:9779 115.07522:301447 116.00583:10498 116.0165:34195 116.03417:78629 116.04229:8981 116.0706:31188 116.07905:5664 116.92757:33328 116.93326:15055 116.93881:9997 116.95845:35171 117.01821:92901 117.02972:5051 117.05419:20741 118.0397:19974 118.05:20337 118.95659:5236 119.03401:66544 119.04772:5530 119.07005:9687	
6716	Gamma-aminobutyric acid	1526	4.7007	5.126505	5.509061	102.0547	11063734	198173552	null	[M-H]-	M + 0	found in higher mz's MsMs_6733; found in higher mz's MsMs_6732	6.861	102.0547	C4H9NO2				430	TRUE	TRUE	TRUE	68.7	75	68.2	50	76.4	310.8862	102.02659:63248 102.05054:18779 102.0547:2780158 103.03896:31812 103.05818:54340 104.02393:60483 105.01812:38223 105.04454:161646 106.03686:20698 106.03983:13500946 106.04165:83830 107.02387:147692 107.03503:1456853 107.03693:56927 107.04322:343628	56.02049:7378 56.86147:4102 59.01232:9268 71.04839:4233 73.02815:10873 84.0442:14993 85.03437:4014 100.03915:4835 102.03603:12068 102.05462:1609457 103.05747:13843 106.57987:4159
5259	Glucose? peak 1	1212	3.687163	4.202908	4.502362	179.0554	24730322	575532480	null	[M-H]-	M + 0	found in higher mz's MsMs_5274	5.373	179.05521	C6H12O6				430	TRUE	TRUE	TRUE	84.3	98.6	87	67.9	90.9	688.1873	179.04886:9816 179.05113:30147 179.05541:6272350 179.05937:42653 179.06307:9434 179.09262:9282 179.13354:5636 180.04038:8910 180.05866:274703 180.06559:15838 181.01331:13528 181.05952:32462 181.07056:49284 181.0861:7380 182.07393:7005 182.96325:44156 182.9875:76808 183.03998:27445 183.1013:16305	57.03267:13664 58.00417:38881 59.01233:2553645 60.01566:38869 71.01207:1809950 72.01589:20531 72.99146:52507 73.02815:27903 83.01236:40837 84.98901:19808 85.02766:119561 87.00709:47730 89.02299:1380804 90.02648:22122 95.01199:81545 97.0281:15631 101.02304:391768 113.02326:322699 118.9792:17591 119.03358:163009 131.03231:16369 149.0453:15053 161.0451:21180 179.05423:41060 180.06527:18939
6410	Glucose? peak 2	1466	4.502362	4.958029	5.636797	179.0554	29616268	872473600	null	[M-H]-	M + 0	found in higher mz's MsMs_6359; found in higher mz's MsMs_6453; found in higher mz's MsMs_6452	5.373	179.05521	C6H12O6				330	TRUE	TRUE	TRUE	97.9	96.6	84.8	60.7	92.8	826.0953	179.05113:31132 179.0554:7160567 179.05937:59658 180.0587:296749 180.06535:30922 181.05951:52784 181.07045:28711 182.96317:30860 182.98752:72315 183.0402:62731 183.06692:17821 183.97336:23284 184.00083:33164	58.00459:44875 59.01232:2708690 60.01566:28701 60.09159:15490 62.68405:17135 71.01201:1757788 72.01589:28016 72.99146:65626 73.02815:37856 83.01236:30316 85.02846:128692 87.00709:55040 89.02286:1457833 95.01197:72852 96.80817:17086 101.02285:443625 113.02283:323927 119.03302:166136 135.04613:16946 135.05451:71297 148.2939:14812 179.0565:33301 180.06527:24685
	Glucose? Integrated		3.687163	4.958029	5.636797	179.0554	29616268	1.50E+09	null	[M-H]-	M + 0	found in higher mz's MsMs_6359; found in higher mz's MsMs_6453; found in higher mz's MsMs_6452	5.373	179.05521	C6H12O6				330	TRUE	TRUE	TRUE	97.9	96.6	84.8	60.7	92.8	826.0953	179.05113:31132 179.0554:7160567 179.05937:59658 180.0587:296749 180.06535:30922 181.05951:52784 181.07045:28711 182.96317:30860 182.98752:72315 183.0402:62731 183.06692:17821 183.97336:23284 184.00083:33164	58.00459:44875 59.01232:2708690 60.01566:28701 60.09159:15490 62.68405:17135 71.01201:1757788 72.01589:28016 72.99146:65626 73.02815:37856 83.01236:30316 85.02846:128692 87.00709:55040 89.02286:1457833 95.01197:72852 96.80817:17086 101.02285:443625 113.02283:323927 119.03302:166136 135.04613:16946 135.05451:71297 148.2939:14812 179.0565:33301 180.06527:24685
9800	Glyceraldehyde 3-phosphate???	2235	6.980782	7.349796	7.584351	168.9805	1788804	25079530	null	[M-H]-	M + 0	similar chromatogram in higher mz_9804	7.904	168.97951	C3H7O6P				430	TRUE	TRUE	TRUE	96.2	83.5	86.8	100	92.5	90.87138	168.98048:412992 169.08589:17551 169.09722:31349 170.08153:18363 170.97635:12892 171.00503:36792 171.06694:45125 171.10169:66505 171.1377:51998 172.06195:18071 172.097:9350 172.89981:23597 172.957:119631 173.0079:50193 173.04611:11168 173.08242:29002 173.092:5281 173.95629:12600	53.08506:3700 58.25515:3259 76.53628:3518 78.95744:6698 85.02842:3774 89.02296:16523 94.25765:3506 96.95832:1016148 97.95761:3848 118.3844:3807 122.76648:4103 125.09562:23242 142.03949:9568 167.27427:3350 168.98014:128380 169.05105:10298 169.06565:15922 169.09732:62800 169.12196:17403 170.97287:3532
8801	Glycine	2036	6.215895	6.69463	7.252907	74.02328	55698336	832348864	null	[M-H]-	M + 0	similar chromatogram in higher mz_8864; similar chromatogram in higher mz_8791; similar chromatogram in higher mz_8876; similar chromatogram in higher mz_8825; similar chromatogram in higher mz_8796; found in higher mz's MsMs_8873; found in higher mz's MsMs_8806	7.024	74.02319	C2H5NO2				330	TRUE	TRUE	TRUE	98.7	75	74.8	100	89.2	928.4952	73.95234:12121 74.00274:10127 74.0204:14290 74.02123:9656 74.02214:93651 74.02327:14611278 74.0244:64715 74.03264:9896 74.04412:13880 74.09408:9213 75.00708:78557 75.02002:10250 75.02642:69440 76.02722:12123 76.96685:10324 76.96866:518478 76.98631:44331 76.98679:49361 78.956:28199 78.95759:4498693	57.99202:58281 66.0253:24372 71.04498:25825 72.00778:38598 74.02323:12492662
4060	Guanosine	867	2.596169	3.073095	3.490646	282.0847	3466521.75	46724916	null	[M-H]-	M + 0		3.22	282.08441	C10H13N5O5				330	TRUE	TRUE	TRUE	99.7	84.9	87.8	100	94.1	552.4064	282.03359:8629 282.06534:48932 282.07627:6803 282.08466:946556 282.25161:9256 283.02934:38554 283.07807:233020 283.08736:61221 283.26395:207082 284.08217:23176 284.08836:4499 284.26768:27330 285.08223:3292 285.09821:3191 286.91215:7351	59.01244:33080 61.98667:148830 71.01203:20136 89.02308:28399 94.97873:6801 96.04386:24632 101.02295:52172 107.0353:7412 114.05479:57353 119.03342:69103 120.97606:6255 125.02278:6593 126.02995:5171 128.0344:6175 133.0149:45495 137.99021:8860 138.98575:6222 148.99006:12790 150.04097:3054777 150.06535:16959 151.04587:20667 162.02258:54714 169.03018:6706 186.04544:15715 187.04041:27498 192.05058:7094 204.08758:7139 211.00952:10026 221.01309:13634 238.07277:5303 264.02168:7462 265.02148:13507 282.03336:31456 282.08292:2847821 282.15021:21473 282.25293:81051 283.03058:22212 283.08838:59783
1130	Hippurate	271	0.9296743	1.08048	1.266224	178.0501	5518548.5	33001016	null	[M-H]-	M + 0		1.137	178.0502	C9H9NO3				330	TRUE	TRUE	TRUE	100	64.5	87.5	75	87	492.3828	177.99916:45456 178.02632:96537 178.03374:39095 178.04611:26717 178.05006:2929308 178.05343:17614 178.07062:5428 178.52878:17707 179.03384:9826 179.04719:8808 179.05332:175594 179.0703:21319 180.02925:12830 180.06592:9742 180.0768:12496 181.06187:6005 181.07077:26214 181.08555:7175 181.99068:9859 182.04484:93933 182.05591:6129 182.96323:53615 182.98756:98441 183.0225:123315 183.03202:5751 183.04817:9538	60.99146:12821 63.96108:11795 64.96898:4402 66.00902:3599 68.59723:3785 72.99154:18911 73.99484:4257 75.00685:19966 76.01058:4707 79.95586:37824 82.03957:5852 84.04356:22942 84.98901:5817 85.02767:8749 86.03154:4584 86.05956:5689 97.97785:4294 98.02302:70880 98.05977:5669 100.02126:37980 100.20449:3722 102.0331:4750 107.04898:6302 109.03986:4657 109.05066:4988 120.02028:34030 121.24409:4334 128.03452:68084 130.03783:6945 134.06025:459504 135.06251:11855 136.01595:8970 136.05056:7973 137.0221:4147 137.08145:4077 152.00913:15258 158.65278:3721 163.07436:5751 178.02242:21919 178.04942:387345 178.08323:5648 179.03605:10847 179.05423:21645 179.06787:6345 198.1712:3705
	Hypoxanthine Integrated	496	1.563845	1.818712	2.514322	135.0288	14212073	5.00E+08	null	[M-H]-	M + 0		1.925	135.03011	C5H4N4O				330	TRUE	TRUE	TRUE	99.9	44.7	74.5	83.3	80.2	123.9596	134.89367:6152 135.01915:6164 135.02529:9394 135.02883:3722210 135.03143:30755 135.03792:15334 135.04409:53768 135.04898:12943 135.05503:29984 135.065:35389 135.06637:21138 135.94412:284823 136.01386:4849 136.03199:67616 136.03907:6957 136.05056:286397 137.03293:15561 137.03426:33618 137.05385:10265 137.93953:63484 137.98542:20756 138.01848:20147 138.02955:30415 138.05483:5934 138.06609:73481 138.98654:8934 139.05009:23404 139.06137:4622 139.06953:4962 139.93714:10721 139.97434:52087	59.01234:68766 65.01321:7644 71.01201:29836 71.94927:5276 72.99147:85779 75.00732:1241524 76.01058:7428 87.00709:12890 89.02289:42947 91.05365:11977 92.0238:77566 96.03136:6537 99.00793:6860 107.04898:8810 109.94065:109588 117.01814:119436 134.86471:9610 134.89294:14437 135.02826:969241 135.94359:59709 136.0325:9665 136.05056:10922
2542	Inosine	551	1.775168	2.00261	2.500088	267.0736	29354654	359561152	null	[M-H]-	M + 0		2.13	267.07321	C10H12N4O5				520	TRUE	TRUE	FALSE	99.8	null	null	null	99.8	3666.208	266.58932:4116 266.93338:3943 267.02441:5149 267.06373:17085 267.07358:8690534 267.08133:50823 268.07047:68859 268.07667:812296 269.01384:8077 269.05099:4214 269.05465:6054 269.07349:5928 269.07767:30651 269.21222:7197 269.24784:5727 270.02513:13212 270.08162:5696	66.76784:65598 90.18302:15311 92.0239:25719 108.01886:25079 134.02184:21142 135.00739:61687 135.02968:13197209 135.08182:19141 136.03521:56169 177.0414:64784 209.04644:57667 231.05075:15533 249.0629:19217 267.07113:24338844 267.13336:177586 267.23278:16685 268.07594:332350
