PeakID	Title	Scans	RT.left.min.	RT..min.	RT.right..min.	Precursor.m.z	Height	Area	Model.masses	Adduct	Isotope	Comment	Reference.RT	Reference.m.z	Formula	Ontology	InChIKey	SMILES	Annotation.tag..VS1.0.	RT.matched	m.z.matched	MS.MS.matched	RT.similarity	Dot.product	Reverse.dot.product	Fragment.presence..	Total.score	S.N	MS1.isotopes	MSMS.spectrum
1115	Orotate	137	0.9823391	1.389063	1.94658	155.0089	138401776	1104854144	null	[M-H]-	M + 0		1.619	155.0087	C5H4N2O4				520	TRUE	TRUE	FALSE	99.3	null	null	null	99.7	9570.72	154.94525:11604 154.94708:11194 154.96949:6023 154.97956:11632 154.98551:9162 154.98757:9828 154.99214:12039 154.999:13133 155.00335:31940 155.00541:240825 155.00885:45340108 155.01205:248536 155.01502:36561 155.01685:16686 155.0196:19509 155.02166:16422 155.02624:10281 155.03287:16988 155.03708:20798 155.04455:7435 155.04729:6361 155.05553:8174 155.07156:24253 155.12607:6583 156.00576:202278 156.01205:2456687 156.01528:11790 157.01289:235354 157.01545:27575 157.04928:18829 157.08602:34159 157.12207:203622 158.01632:16889 158.04484:25316 158.12579:21280 158.91082:11934 158.98614:16348 158.98973:35145 159.02846:8065 159.06485:11259	NA
1128	Uracil	138	1.187434	1.398647	1.699878	111.0187	32729810	374681952	null	[M-H]-	M + 0	similar chromatogram in higher mz_1114	1.619	111.0187	C4H4N2O2				520	TRUE	TRUE	FALSE	99.4	null	null	null	99.7	1765.638	111.01608:26515 111.01664:43247 111.01872:9839560 111.02066:79413 111.02246:9430 111.02357:7130 111.04396:14215 111.0552:12971 111.05659:7777 112.01566:19735 112.02216:297323 112.03914:17504 112.9844:203594 112.99818:7059 113.0232:51748 113.03465:14205 113.05959:14937 114.01851:22068 114.05489:31877 114.93516:30493 115.0024:767805 115.03882:71477 115.07529:271007 116.00557:18900	NA
1159	Thymine	141	1.187434	1.427542	2.081908	125.0345	16553254	146594720	null	[M-H]-	M + 0		1.452	125.0345	C5H6N2O2				520	TRUE	TRUE	FALSE	100	null	null	null	100	1508.231	125.02372:6125 125.03201:38799 125.0345:6386956 125.03681:48324 125.03947:4814 125.07993:5392 126.0314:21888 126.03779:238009 126.90389:10546 127.0384:26493 127.04995:17540 127.07509:12533 128.03418:894329 129.01836:23427 129.03735:18631 129.05455:58168 129.09106:64305 129.99549:32763 130.01297:5980	NA
1180	Pyridoxine	143	1.274002	1.446994	1.897631	168.0658	10467704	75073440	null	[M-H]-	M + 0		1.469	168.0657	C8H11NO3				520	TRUE	TRUE	FALSE	100	null	null	null	100	1385.548	167.99606:4522 168.02911:8813 168.06165:12123 168.06579:4030223 168.0694:27042 168.99837:10970 169.06078:97381 169.06893:255935 169.08619:10600 169.09714:32591 170.06988:14458 170.07225:7819 170.08119:20042 170.99589:8814 171.0651:50294 171.1016:85435 171.13802:76098 172.09719:9180 172.10522:9358 172.14137:8053 172.95689:86067 173.04415:20825 173.05575:5097	NA
1215	Deoxyuridine	147	1.225527	1.485865	1.887822	227.0668	3962659.5	29680940	null	[M-H]-	M + 0		1.518	227.06689	C9H12N2O5				520	TRUE	TRUE	FALSE	100	null	null	null	100	822.7997	227.06685:1541687 227.16424:6440 227.20048:26514 228.07:90462 228.98978:64970 229.07101:14399 229.99805:8672 230.98534:49997	NA
1265	Urocanate	150	1.331795	1.514542	1.936834	137.0346	53643268	435775392	null	[M-H]-	M + 0		1.808	137.03439	C6H6N2O2				520	TRUE	TRUE	FALSE	98.9	null	null	null	99.5	2254.975	136.98208:12402 137.01098:8072 137.02372:18892 137.02658:32695 137.02943:19012 137.03171:112421 137.03456:18753192 137.03723:133503 137.04179:14748 137.05948:7124 137.08631:8022 137.08746:8008 137.9394:190694 138.01841:20961 138.02976:10299 138.03129:42811 138.03783:1082836 138.04052:7151 138.06572:18303 138.98608:8451 139.03874:47165 139.04127:19848 139.93678:37130 139.9743:54475 140.04547:10021 140.97935:106703 140.98491:48755	NA
1336	L-Dihydroorotic acid	152	1.341335	1.533589	1.897631	157.0245	222088256	1788552832	null	[M-H]-	M + 0		1.824	157.0244	C5H6N2O4				520	TRUE	TRUE	FALSE	98.9	null	null	null	99.5	20341.22	156.81106:11224 156.96017:43725 156.98069:9150 156.99259:10310 156.99468:13804 156.99632:35925 156.99842:20933 157.00215:16082 157.00471:6919 157.00868:14727 157.01334:11300 157.01521:21320 157.01824:58397 157.02104:550936 157.02454:78595424 157.02781:429714 157.03178:53061 157.04298:9845 157.04845:213904 157.05184:7734 157.05348:43837 157.05604:11580 157.06561:11411 157.08522:18226 157.08827:50659 157.12187:116079 158.02139:351560 158.02762:4339852 158.04451:159915 158.05259:26826 158.12494:10081 158.9897:36211 159.01609:20592 159.02839:536524 159.03107:46106 159.04843:10198 159.0646:10248 159.10148:13466 160.03185:22696 160.06033:171491 160.94791:29226 161.04431:23317 161.06345:17328	NA
1445	3-methyl Adenine	161	1.408261	1.620664	1.936834	148.0617	492988.375	4699232	null	[M-H]-	M + 0		1.636	148.0616	C6H7N5				520	TRUE	TRUE	FALSE	100	null	null	null	100	184.5694	148.04278:4529 148.05033:27660 148.06174:153764 149.02347:9076 149.04415:2774 149.04557:9989 149.06529:7014 149.09573:3844 150.00081:6472 150.03:4170 150.04104:58887 150.06618:16980 151.0118:2630 151.02523:41903 151.03909:18871 151.04437:4411 151.05054:2918 151.05985:25979 152.02839:5234 152.03395:7167 152.0455:7221 153.02968:7209 153.04046:4142	NA
1447	Adenosine	161	1.178025	1.620664	1.858248	266.0893	546521.625	4410399.5	null	[M-H]-	M + 0		1.67	266.0889	C10H13N5O4				520	TRUE	TRUE	FALSE	100	null	null	null	99.9	146.2842	266.07089:6661 266.08925:179629 266.15067:5681 267.05028:3719 267.07304:14184 267.0865:4663 267.09271:15810 268.07671:3811 269.21275:3899 269.2481:11372 270.02585:7937 270.06531:4223 270.98486:4342 270.99861:12198	NA
1474	L-Phenylalanine	168	1.456763	1.689976	2.081908	164.0707	40833888	360755840	null	[M-H]-	M + 0	similar chromatogram in higher mz_1486	1.808	164.0705	C9H11NO2				520	TRUE	TRUE	FALSE	99.8	null	null	null	99.9	2966.791	163.79793:2978 164.00194:7334 164.00368:2940 164.03457:12046 164.04079:3353 164.04578:3948 164.05001:5852 164.05898:8956 164.06197:5408 164.06621:40811 164.07069:13557171 164.07443:93668 164.07642:29490 164.08041:6393 164.08664:3784 164.08838:4042 164.09237:3773 164.10184:5346 164.13874:8121 165.01842:100624 165.03943:22361 165.0674:21064 165.07398:1342528 165.077:9745 166.02155:7919 166.05324:395280 166.07483:24916 166.07737:29957 166.95623:32673 166.99266:52316 167.04472:12867 167.0779:3196 168.0273:3935 168.02937:4088 168.04867:8486 168.06542:11879 169.04944:6181	NA
1496	Adenine	172	1.533589	1.729546	1.975845	134.0461	7579352	89942896	null	[M-H]-	M + 0		1.775	134.0461	C5H5N5				520	TRUE	TRUE	FALSE	100	null	null	null	100	321.7374	134.03516:29455 134.04056:2570 134.04609:2689419 134.04811:17267 134.07111:7660 134.97184:7141 135.02861:28065 135.04387:72118 135.04939:88739 135.94122:7535 135.94405:1032579 135.94667:6972 135.9696:6458 136.05028:40514 136.94065:5702 136.94727:17035 136.96079:3546 137.02315:8900 137.02638:63948 137.03436:175167 137.05929:3869 137.93943:336775 137.98554:3356 138.01841:20447 138.02648:3969 138.02956:8506 138.03764:7955 138.06586:17169 138.93946:6136 138.96937:6259 138.98627:10966 139.03894:2810	NA
1502	Creatinine	175	1.524069	1.7592	2.0915	112.0504	21484228	174095488	null	[M-H]-	M + 0		1.808	112.0503	C4H7N3O				520	TRUE	TRUE	FALSE	100	null	null	null	100	2281.092	112.01145:5700 112.02255:20471 112.03774:4027 112.03971:8340 112.04491:6669 112.04603:6469 112.04828:45707 112.05039:7807823 112.05236:37298 112.05363:7241 112.05532:4699 112.0563:4444 112.08866:5012 112.08964:2675 112.98436:276981 112.99805:10071 113.0231:27705 113.03437:37199 113.04725:35141 113.05375:265412 113.05688:2778 113.05959:12269 114.01851:36994 114.05482:39261 114.93268:3194 114.93516:24948 115.00006:7306 115.0024:221291 115.01351:3517 115.03882:72081 115.05031:9839 115.07525:354571 116.00559:6586 116.02392:9245 116.03428:45064 116.07051:37646 116.07869:14616 116.92735:79598 116.93332:14318 116.93857:4599 116.95821:41784 116.98161:4435 117.01807:56049	NA
1516	Uridine	178	1.505015	1.788873	2.110715	243.062	6134183.5	50644592	null	[M-H]-	M + 0		1.857	243.0616	C9H12N2O6				520	TRUE	TRUE	FALSE	99.9	null	null	null	99.9	848.1609	243.05167:4430 243.05527:19910 243.06199:2326694 243.0683:10927 243.09975:2657 243.12312:4061 243.15954:4700 244.00107:4210 244.0187:4048 244.04898:10010 244.05882:10178 244.06508:159538 244.11861:3340 244.96377:4136 244.98514:11222 245.06609:17168 246.06897:2589 247.00068:8058	NA
1541	Xanthosine	183	1.514542	1.838466	2.014582	283.0686	3107835.25	29980654	null	[M-H]-	M + 0	similar chromatogram in higher mz_1544	2.232	283.06821	C10H12N4O6				520	TRUE	TRUE	FALSE	98.1	null	null	null	99	727.4318	283.06018:6655 283.06861:851496 283.07656:4082 283.26391:94702 283.98921:16178 284.06512:6258 284.07174:56643 284.26776:16793 285.07256:5732 285.99187:4611 287.05394:32514 287.06332:10506 288.0571:2597	NA
1556	Xanthine	186	1.524069	1.868127	2.297051	151.025	21571568	223450640	null	[M-H]-	M + 0	similar chromatogram in higher mz_1559; similar chromatogram in higher mz_1560	2.062	151.0251	C5H4N4O2				520	TRUE	TRUE	FALSE	99.5	null	null	null	99.8	1433.07	150.96472:5515 150.99794:2869 151.01576:3079 151.02016:9962 151.025:6442874 151.0283:47902 151.03094:5794 151.03862:31134 151.04415:7138 151.05978:3580 151.08488:2906 152.00083:4281 152.02211:40436 152.02836:313788 152.03416:7356 152.04505:3595 152.98524:4271 153.01823:3962 153.02541:2932 153.02879:14860 153.05459:4202 154.04973:5296 154.06061:11004 154.08575:9226 155.00106:7411 155.0088:40143 155.01982:2550 155.03378:7111 155.07017:16814 155.08941:3170 155.10682:7386 156.01135:5269	NA
1567	Hypoxanthine	189	1.514542	1.897631	2.416527	135.0289	10097686	116459920	null	[M-H]-	M + 0		1.925	135.03011	C5H4N4O				520	TRUE	TRUE	FALSE	100	null	null	null	99.5	272.2273	134.8936:6810 134.97221:8216 135.0081:3262 135.0254:8119 135.02893:3258976 135.03172:26118 135.03302:3066 135.04382:63934 135.05517:9445 135.06633:9094 135.94403:1133866 135.94667:8843 135.96998:9006 136.02733:3903 136.03191:63243 136.03918:3811 136.05043:81955 136.94065:5295 137.02638:64942 137.03285:8472 137.03437:77223 137.04578:7469 137.05339:5285 137.93942:438968 137.99034:5667 138.01831:14493 138.02967:13283 138.06607:31345 138.94025:10094 138.94276:4827 138.96956:3219 138.98355:3612 138.98658:16241 139.0022:3286 139.01367:6955 139.04982:8870 139.06985:4471 139.07529:3676 139.93687:28629 139.97433:60197	NA
1581	Deoxycytidine	191	1.485865	1.917239	2.346671	226.0826	10509579	83165808	null	[M-H]-	M + 0	similar chromatogram in higher mz_1591; similar chromatogram in higher mz_1592	1.993	226.0826	C9H13N3O4				520	TRUE	TRUE	FALSE	99.9	null	null	null	100	1788.387	225.99888:16255 226.07537:15797 226.08263:3519957 226.08867:29397 226.09189:4692 226.17979:15913 226.95332:4774 227.07972:23171 227.08586:258160 227.12814:7444 227.2007:19024 228.05061:4788 228.08659:11884 228.08982:7781 228.9896:53743 229.99809:12205 230.01256:4029 230.01628:32268 230.98526:52083	NA
1587	L-Leucine or L-Isoleucine???	192	1.699878	1.927037	2.813989	130.0861	46806416	712742720	null	[M-H]-	M + 0		2.1	130.08611	C6H13NO2				520	TRUE	TRUE	FALSE	99.6	null	null	null	99.8	1692.018	130.03757:8546 130.0405:15515 130.04988:6114 130.0643:6666 130.06817:3936 130.07274:3670 130.07432:4013 130.08065:9926 130.08206:21446 130.08612:14040293 130.08875:100145 130.09103:26092 130.09314:6535 130.09526:4285 130.09754:5048 130.10106:3632 130.1074:4325 130.10863:4436 130.1343:10972 130.92985:7270 130.95563:14866 130.99098:5542 131.03365:27671 131.03507:13268 131.06977:10271 131.08328:29776 131.08952:922314 131.092:14832 132.02889:47858 132.04032:10378 132.05534:32115 132.09031:31672 132.09276:14526 132.86668:14212 132.95316:6813 132.99024:3194 133.0129:38582 133.05055:14682 133.05864:3692 133.08558:6255 134.03505:21363 134.04612:44854 134.07093:6392 134.86388:4211 134.89341:137509 134.97184:6101 135.02614:13956 135.02876:2243650 135.03154:15256 135.03396:3219 135.04373:65985 135.05497:10617	NA
1691	Urate	202	1.7592	2.024234	2.346671	167.0201	9786410	107716104	null	[M-H]-	M + 0	similar chromatogram in higher mz_1697	2.769	167.0202	C5H4N4O3				530	TRUE	TRUE	FALSE	93.3	null	null	null	96.6	526.2178	166.99266:34563 167.01543:5791 167.02005:2532664 167.02388:17525 167.02593:5404 167.83547:63808 168.01698:26199 168.02343:71482 168.02911:9717 168.06011:9645 168.85727:4875 169.02416:6883 169.02703:4244 169.06091:4618 169.08619:11407 169.09698:25750 169.83267:37663 170.08102:44114 170.83216:6487 170.99615:14253 171.00676:6336 171.0407:5504 171.0651:26544 171.08474:5649 171.10172:60048 171.13792:56023 171.83088:8924	NA
1699	Inosine	202	1.769061	2.024234	2.376567	267.0735	2487688.25	23896788	null	[M-H]-	M + 0		2.13	267.07321	C10H12N4O5				520	TRUE	TRUE	FALSE	99.9	null	null	null	99.9	613.0806	267.07355:764125 267.09219:11018 268.07639:65175 268.80051:5341 268.90139:5268 269.07715:5979 270.02532:9995 270.99808:4900 271.09278:3708	NA
2039	L-Methionine	215	1.858248	2.149468	2.774583	148.0428	23198318	230429968	null	[M-H]-	M + 0		2.284	148.0426	C5H11NO2S				520	TRUE	TRUE	FALSE	99.8	null	null	null	99.9	964.1891	147.98427:5627 148.01651:4158 148.03616:6007 148.03786:6327 148.03957:45448 148.04278:7615454 148.04577:38384 148.05004:42848 148.06157:9724 148.10195:4090 149.02322:8696 149.03994:19543 149.0419:22892 149.04609:401065 149.04868:7464 150.02978:7163 150.0385:277434 150.0409:58736 150.04655:15198 150.04918:5927 150.06608:27234 151.02501:64639 151.03877:14423 151.0501:7640 152.03394:10366 152.0455:14074 152.0704:4391	NA
2042	Deoxyguanosine	215	1.877983	2.149468	2.804126	266.0894	12334969	111965704	null	[M-H]-	M + 0		2.232	266.08951	C10H13N5O4				520	TRUE	TRUE	FALSE	99.9	null	null	null	100	3299.427	266.08169:24747 266.0894:4363213 266.09662:20630 266.15066:7341 267.07341:48162 267.08698:49479 267.09257:402617 268.07723:3970 268.0892:5352 268.09336:13428 268.90087:4467 268.94636:4757 269.04314:3851 269.24889:9283 270.02532:11004 270.99861:9839	NA
2048	Cytosine	216	2.043494	2.159262	2.297051	110.0347	1747366.625	15119771	null	[M-H]-	M + 0	similar chromatogram in higher mz_2049; similar chromatogram in higher mz_2050; similar chromatogram in higher mz_2052; similar chromatogram in higher mz_2053	2.232	110.0347	C4H5N3O				520	TRUE	TRUE	FALSE	99.9	null	null	null	100	69.21514	109.94078:9450 110.02387:10147 110.03474:591878 111.00762:28245 111.01893:87111 111.03827:7864 111.0441:7274 111.05506:16747 112.01397:6387 112.02241:6439 112.039:11069 112.05025:29175 112.98437:366991 112.99803:11551 113.02325:27959 113.03436:17727 113.05958:13020 113.98762:4389 114.0185:30654 114.05474:23321 114.50157:57104 114.93516:24942 115.00005:7997 115.00256:233764	NA
2084	L-Tryptophan	226	1.868127	2.257572	3.118201	203.0819	45899408	493731712	null	[M-H]-	M + 0		2.434	203.08189	C11H12N2O2				520	TRUE	TRUE	FALSE	99.6	null	null	null	99.8	3982.571	202.9876:6738 203.03939:5544 203.04214:3623 203.05311:4224 203.05586:47894 203.06203:3654 203.06752:5750 203.0713:10182 203.07679:55834 203.08192:14024851 203.08708:72266 203.08983:22679 203.09532:3701 203.09806:4178 203.11213:3809 203.12312:6305 203.1753:5606 204.05859:5469 204.07899:52863 204.08519:1738729 204.09039:8690 205.03431:5631 205.08201:6122 205.08584:25163 205.08862:48799 205.1588:90548 206.08087:12655 206.08963:5974 206.16228:10695 207.02839:3827	NA
2099	N-Acetyl-D-Glucosamine	227	2.062711	2.26742	2.635613	220.0819	85058.4375	1172581.625	null	[M-H]-	M + 0		2.38	220.08211	C8H15NO6				520	TRUE	TRUE	FALSE	99.8	null	null	null	99.9	30.2318	220.08185:17555 220.17874:4332 221.00094:11474 221.08099:8637 223.02372:9340 224.05568:5840 225.06384:226778	NA
2147	Cytidine	242	2.062711	2.416527	3.088856	242.0779	12122627	131940528	null	[M-H]-	M + 0	similar chromatogram in higher mz_2151	2.533	242.0779	C9H13N3O5				520	TRUE	TRUE	FALSE	99.8	null	null	null	99.9	391.1968	242.01182:4368 242.05136:65423 242.06584:3961 242.0712:15215 242.07791:3269210 242.0846:16682 242.08817:6731 242.0913:2365 242.17573:5463 242.2012:2123 242.22042:2779 243.02682:87573 243.05484:4799 243.06115:9734 243.07433:19254 243.08129:285604 243.1591:2993 244.00064:5008 244.03002:4406 244.04946:8013 244.06708:6732 244.08152:19828 244.11863:2611 244.98445:8261 245.13845:2767 246.09737:2575 247.00023:5680 247.03552:21623	NA
