PeakID	Title	Scans	RT.left.min.	RT..min.	RT.right..min.	Precursor.m.z	Height	Area	Model.masses	Adduct	Isotope	Comment	Reference.RT	Reference.m.z	Formula	Ontology	InChIKey	SMILES	Annotation.tag..VS1.0.	RT.matched	m.z.matched	MS.MS.matched	RT.similarity	Dot.product	Reverse.dot.product	Fragment.presence..	Total.score	S.N	MS1.isotopes	MSMS.spectrum
529	L-Methionine	204	1.789374	2.094215	2.347666	148.0425	184013.9375	2780016.5	null	[M-H]-	M + 0		2.284	148.0426	C5H11NO2S				520	TRUE	TRUE	FALSE	99.6	null	null	null	99.8	10.48444	148.04255:33117 148.05045:16075 148.06134:1583 149.00789:1681 149.04435:5187 149.04608:3862 150.04081:49217 150.06616:9816 151.02499:32552 151.03886:14686 151.07518:2131 152.00148:2417 152.034:6780 152.04527:4338 152.07061:4260 152.08151:2223	NA
825	L-Cysteic acid	462	4.311635	4.679724	5.239572	167.996	146454.0313	4011375.75	null	[M-H]-	M + 0		6.408	167.9962	C3H7NO5S				530	TRUE	TRUE	FALSE	68.9	null	null	null	84.4	18.7225	167.99604:27799 168.0068:8459 168.0488:13051 168.065:2580 169.01555:2150 169.08591:13020 169.09712:37387 169.12242:5731 170.00835:2595 170.04568:3209 170.08096:29846 170.08907:3126 170.10038:3754 170.9957:11335 171.06509:23902 171.08472:3524 171.10167:183716 171.13796:99578 171.49832:3335 172.00004:2068 172.02412:6040 172.06238:5807 172.06854:5198 172.09664:9596 172.10494:15672 172.14108:7512 172.90009:5649 172.95698:355213	NA
591	D-Arabitol	272	2.529418	2.78134	3.153874	151.0599	136388.7031	1594418.375	null	[M-H]-	M + 0		2.986	151.0601	C5H12O5				520	TRUE	TRUE	FALSE	99.5	null	null	null	99.7	48.78757	150.9975:3474 151.025:32046 151.03887:14781 151.05989:32130 152.03373:8206 152.0704:5230 153.02923:4481 153.07436:2257 153.0912:3675 153.99104:6689 154.01347:4132 154.08602:9739 154.94616:6628 155.00106:17046 155.03361:7494 155.045:4478 155.07043:10937 155.10659:10524 156.05133:2888	NA
1227	O-Phospho-L-Serine	845	8.308094	8.507518	8.726765	184.0008	134874.8438	1230150.375	null	[M-H]-	M + 0		9.183	184.00079	C3H8NO6P				530	TRUE	TRUE	FALSE	94.5	null	null	null	97.2	31.28059	183.96624:26485 184.00081:34416 184.04639:4550 184.0609:6677 184.9604:456647 184.96697:14052 185.00576:3014 185.04455:6189 185.08097:6516 185.15374:11580 185.96312:8454 185.99718:40219 186.00302:2981 186.07733:3428 186.11255:7480 187.02383:4695 187.06002:12507 187.09644:29474 187.13275:2872 188.05537:27876 188.0916:3011 188.09956:2862 188.93816:12999 188.98051:16919 188.99807:3111	NA
1153	D-Trehalose	767	7.48929	7.729205	7.888951	341.1085	111213.6875	1705984.5	null	[M-H]-	M + 0		7.989	341.10849	C12H22O11				520	TRUE	TRUE	FALSE	99.2	null	null	null	99.6	30.40239	340.93026:5145 341.10852:34490 342.11187:6240 342.30552:4306 342.53541:2322 344.14588:2477 344.97905:12400	NA
1711	L-Arginine	1333	12.94129	13.40565	13.81946	173.1033	95324.875	2959229.75	null	[M-H]-	M + 0		13.004	173.10339	C6H14N4O2				520	TRUE	TRUE	FALSE	98	null	null	null	99	13.61161	172.89983:2615 172.95727:328532 172.96885:4691 173.00854:27994 173.04413:9403 173.10352:19911 173.94831:2932 173.95647:13224 174.03964:28609 174.05499:2018 174.0765:3320 174.88044:5972 174.92185:2813 174.94051:4680 174.9427:5783 174.94736:11990 174.95066:25905 174.95588:9205018 174.95971:64559 174.96218:14744 174.96547:6353 174.96767:3941 174.97014:5410 174.97426:2171 174.98659:24103 174.99758:2445 175.02366:15987 175.03025:3155 175.04595:15420 175.05991:22607 175.07117:1983 175.95877:54984 176.84229:3964 176.9349:10630 176.9599:66646 177.00289:43099 177.03925:28116 177.07674:4641 178.006:2108 178.02684:4296 178.07095:13322	NA
533	Deoxyguanosine	208	1.921673	2.134825	2.448631	266.0892	81431.53125	867925.6875	null	[M-H]-	M + 0		2.232	266.08951	C10H13N5O4				520	TRUE	TRUE	FALSE	99.9	null	null	null	99.9	28.08528	266.08917:18623 266.15116:3554 267.05077:3664 267.07277:14039 267.09269:2699 267.15999:1873 267.23249:1965 268.94582:4977 269.1389:1973 269.2482:7022 270.02531:9108 270.99844:13617	NA
341	Urate	108	0.9649293	1.116983	1.259236	167.0226	73507.15625	1040825	null	[M-H]-	M + 0		2.769	167.0202	C5H4N4O3				530	TRUE	TRUE	FALSE	71.1	null	null	null	83.4	3.913478	166.95614:49330 166.9925:59864 167.01902:3291 167.02261:12345 167.03387:3529 167.05674:10643 167.07022:4007 167.10658:5145 167.95167:2166 168.00662:6998 168.02937:4586 168.04926:4773 168.10223:3058 169.08593:15157 169.09715:31784 169.12218:4016 170.08107:47433 170.1175:4216 170.99533:6343 171.0293:3196 171.06509:18628 171.08474:3973 171.10169:170800 171.138:118134 171.96022:1945	NA
556	Cytidine	237	2.084024	2.428423	2.680632	242.0779	63320.1875	795893.3125	null	[M-H]-	M + 0		2.533	242.0779	C9H13N3O5				520	TRUE	TRUE	FALSE	99.9	null	null	null	99.9	23.22543	242.05149:98759 242.07775:20066 242.17527:3873 242.21996:3426 242.98609:2133 243.05437:6214 243.06186:10347 243.08717:2485 243.09886:3185 243.12358:4628 244.04889:10485 244.06641:11034 244.96361:13384 244.98501:72046 245.13843:3110 245.9889:4596 247.00062:13620	NA
492	Deoxycytidine	187	1.636479	1.921673	2.155163	226.0823	57772.15625	500128.9063	null	[M-H]-	M + 0	similar chromatogram in higher mz_491	1.993	226.0826	C9H13N3O4				520	TRUE	TRUE	FALSE	99.9	null	null	null	99.9	12.01596	225.99865:6322 226.05721:3518 226.0823:18861 226.18041:11712 226.9537:4940 226.99425:5057 227.08592:1737 227.0916:3906 227.12812:6016 227.16506:3786 227.20106:18765 228.2042:2097 228.93105:2832 228.98967:36528 229.10734:2978 229.9931:3377 229.99789:9981 230.98535:54696	NA
442	Pyridoxine	140	1.289852	1.442791	1.769022	168.0655	56063.65234	576564.875	null	[M-H]-	M + 0		1.469	168.0657	C8H11NO3				520	TRUE	TRUE	FALSE	100	null	null	null	100	10.58407	167.95114:2186 167.99606:3583 168.00645:6094 168.02704:3606 168.04884:7445 168.06553:12787 168.98821:3855 168.99837:10787 169.04944:2568 169.08654:7931 169.09694:24151 169.12217:4142 169.99811:2374 170.08172:12988 170.10039:2930 170.99005:2347 170.99562:6089 171.0399:2314 171.06523:35716 171.10159:92974 171.13794:74388 172.03938:2659 172.09692:4361 172.10468:8544 172.14163:6176 172.95698:358674 172.98559:2234 173.00798:2565 173.04414:16031 173.05548:2856	NA
1433	"D-Fructose 1,6-bisphosphate"	1053	10.28034	10.58088	10.75168	338.989	25010.38281	202717.4063	null	[M-H]-	M + 0		10.986	338.9881	C6H14O12P2				520	TRUE	TRUE	FALSE	98	null	null	null	98.6	26.87916	338.98906:9599 340.93005:20169 341.10948:5180 341.92964:2813	NA
601	Adenosine 5-monophosphate	285	2.589855	2.912211	3.073289	346.0553	11876.04297	190263.0313	null	[M-H]-	M + 0		5.628	346.05579	C10H14N5O7P				530	FALSE	TRUE	FALSE	39.8	null	null	null	69.8	9.406296	346.05531:2998 346.97962:8898 346.99455:9189 350.86002:1942	NA
1176	Tyramine	789	7.829113	7.948849	8.078629	136.0757	3760.487061	32005.03125	null	[M-H]-	M + 0		8.879	136.0755	C8H11NO				530	TRUE	TRUE	FALSE	89.7	null	null	null	94.9	3.086605	135.9438:52403 135.96996:8438 136.00006:6860 136.04727:3742 136.05008:7703 136.07569:3645 136.9473:2258 137.02296:4489 137.02635:84318 137.03437:17705 137.93943:16723 137.98535:5214 138.01899:9164 138.02956:4940 138.0661:6368 138.96937:30881 138.98395:9068 138.98641:11671 139.00609:2927 139.01417:9584 139.05021:5014 139.9743:63809 140.03407:5377 140.04547:3327 140.07043:2891 140.97939:147688 140.98482:65480 141.0161:3508 141.01809:5462 141.02961:3231 141.05463:5875	NA
