PeakID	Title	Scans	RT.left.min.	RT..min.	RT.right..min.	Precursor.m.z	Height	Area	Model.masses	Adduct	Isotope	Comment	Reference.RT	Reference.m.z	Formula	Ontology	InChIKey	SMILES	Annotation.tag..VS1.0.	RT.matched	m.z.matched	MS.MS.matched	RT.similarity	Dot.product	Reverse.dot.product	Fragment.presence..	Total.score	S.N	MS1.isotopes	MSMS.spectrum
3747	Fumarate?	225	1.994426	2.154377	2.447984	115.0022	4779194.5	70000000	null	[M-H]-	M + 0		1.535	115.0023	C4H4O4				530	TRUE	TRUE	FALSE	95.3	null	null	null	97.7	44.45306	114.93524:50879 115.00219:1203735 115.03872:106773 115.07516:28285 115.99764:15264 116.00564:26375 116.03394:68123 116.07014:1028262 116.92647:12671 117.00671:10335 117.01812:39922 117.0543:22065 117.07352:22141 118.00088:20569 118.00316:3665364 118.00529:19731 118.01319:11738 118.04938:17197 118.99992:16832 119.0067:75569 119.02394:23335 119.03379:62320	NA
2431	N-Acetyl-Glycine	174	1.328118	1.675508	1.947523	116.0338	3471922	31686754	null	[M-H]-	M + 0	similar chromatogram in higher mz_2433; similar chromatogram in higher mz_2440; similar chromatogram in higher mz_2449	1.452	116.034	C4H7NO3				520	TRUE	TRUE	FALSE	99.4	null	null	null	99.7	137.8985	115.99676:26782 116.0338:871424 117.01797:191551 118.0032:3235588 118.03965:24861 119.00639:69120 119.03364:357222 120.03666:43515 121.00283:191451 121.02746:80356	NA
4197	L-Valine	262	2.248887	2.504804	3.335526	116.0702	221876640	3261682944	null	[M-H]-	M + 0		2.936	116.0703	C5H11NO2				520	TRUE	TRUE	FALSE	97.7	null	null	null	98.8	8962.362	115.93395:10380 115.99799:33466 116.02458:22180 116.02888:16810 116.03422:21783 116.05067:9132 116.05195:33135 116.05541:16151 116.06015:9371 116.06327:12035 116.06445:16487 116.06683:59729 116.06801:321668 116.07024:55926088 116.07246:297425 116.07661:23823 116.0778:15288 116.08076:10356 116.08551:17549 116.08803:23357 116.10108:9962 116.11105:38262 116.93314:42105 117.00819:8870 117.01801:58177 117.05427:24931 117.06744:68643 117.07139:12306 117.0735:2932164 117.07575:27889 118.00313:4059793 118.00526:18870 118.01286:9572 118.0743:94310 118.07673:17969 118.99113:10301 119.00667:75241 119.02387:37957 119.03347:1264891 120.01901:11877 120.03647:29371 121.00285:456549 121.02831:56512 121.03938:299928	NA
11465	Succinate Possible Peak 1	647	5.844753	6.129811	6.526713	117.0178	12256153	195374864	null	[M-H]-	M + 0		6.63	117.018	C4H6O4				530	TRUE	TRUE	FALSE	96.9	null	null	null	98.4	170.7733	116.92645:8892 116.9275:35756 116.9332:21738 116.98164:18898 117.0151:7450 117.0178:3164881 117.02005:18127 117.05443:17944 118.00314:3739644 118.00527:22952 118.00649:7057 118.01302:7742 118.02139:39669 118.04976:115883 119.00679:75554 119.03355:516435 120.01888:26306 121.00307:280799 121.02834:43292 121.0396:34619 121.99812:33512 122.00659:14478	NA
14357	Succinate Possible Peak 2	865	7.896606	8.193085	8.662027	117.0178	262111504	2449262848	null	[M-H]-	M + 0		6.63	117.018	C4H6O4				530	TRUE	TRUE	FALSE	73.7	null	null	null	86.8	3792.073	116.88042:9530 116.92778:10822 116.97621:28370 116.98236:17264 116.99272:16254 116.99947:31479 117.00225:33809 117.00397:14530 117.00547:9773 117.00652:17814 117.00832:29472 117.01132:19750 117.01312:28048 117.01447:92951 117.01778:68489832 117.02003:444491 117.02183:107989 117.02363:47312 117.02603:22324 117.02858:19010 117.02978:18299 117.03219:22613 117.03669:20893 117.03939:9042 117.04254:10326 117.0436:11539 117.0454:10617 117.052:12915 117.05891:46510 117.15598:12836 117.18305:7949 118.00084:24776 118.00312:3095518 118.00525:16811 118.013:17387 118.02106:3114329 118.02334:67015 118.04888:33406 119.00655:54755 119.01158:8342 119.02191:323140 119.03306:123140 119.97426:9625 119.99483:9925 120.02539:11229 120.05533:9824 121.00286:388928 121.02785:62655 121.03925:95172 121.99761:27665	NA
7559	L-Threonine	468	3.969418	4.448377	5.36526	118.0494	65121696	1551371904	null	[M-H]-	M + 0		5.001	118.0496	C4H9NO3				530	TRUE	TRUE	FALSE	96.3	null	null	null	98.1	93.74496	118.00319:2314569 118.04585:41194 118.04722:96706 118.04936:16439815 118.05239:59905 118.05361:41849 119.0059:40891 119.03346:8902107 119.97485:293095 120.0371:112686 120.76343:35388 120.76469:34280 120.91905:40462 120.95248:36949 120.99286:33493 121.00297:206133 121.01117:33828 121.02822:76505 121.03958:48642 121.06738:34473 121.07433:35336 121.08949:36793 121.09771:37714 121.14323:38645 121.15335:32663 121.23561:34842 121.27297:32836 121.28944:35626 121.30084:35103 121.30464:36156 121.31035:36276 121.32809:32887 121.34711:37546 121.35218:36454 121.35725:34254 121.40228:34144 121.43972:39616 121.4721:39919 121.49623:37654 121.57947:37823 121.59219:37356 121.62335:35969 121.70737:37347 121.78382:42981 122.00594:46352 122.9742:48459	NA
1716	Nicotinamide	141	1.184222	1.365997	1.619535	121.0393	320413088	2053187328	null	[M-H]-	M + 0	similar chromatogram in higher mz_1698; similar chromatogram in higher mz_1720	1.391	121.0394	C6H6N2O				520	TRUE	TRUE	FALSE	100	null	null	null	100	2264.123	120.87459:9762 120.8935:9527 120.95862:16449 120.97045:9176 120.97423:11835 120.99506:21413 120.99632:59118 121.00264:49344 121.00404:150735 121.00706:15419 121.00895:13375 121.01779:8830 121.01921:14790 121.02031:24521 121.02221:19819 121.02458:20760 121.02663:19780 121.02915:33939 121.03184:42923 121.0331:38429 121.035:80989 121.03752:513685 121.03925:93479280 121.04163:476710 121.04415:100382 121.04605:37468 121.04747:46426 121.04873:14207 121.05063:19797 121.05363:10366 121.05505:26109 121.05694:23196 121.05871:42872 121.07211:11702 121.07463:12334 121.08268:67465 121.11951:12876 121.18465:10531 121.19034:9102 121.21312:12900 121.99788:35465 122.02295:106475 122.0361:358658 122.04252:5724276 122.04476:54995 122.9881:23591 123.01851:12619 123.03922:11945 123.04326:100962 123.04562:46989 123.90071:90892 123.98726:31965 124.00028:35094 124.00281:13284 124.01345:15202 124.03903:45878 124.0467:16635 124.99516:39814 124.99764:12891121 125.00013:72967 125.00278:13635 125.03411:150430 125.89741:20213 125.99461:24985 126.00115:241158	NA
7694	Taurine	473	3.978853	4.495047	5.63721	124.0059	2281036288	58312650752	null	[M-H]-	M + 0	similar chromatogram in higher mz_7696; similar chromatogram in higher mz_7699; similar chromatogram in higher mz_7664	4.842	124.0061	C2H7NO3S				520	TRUE	TRUE	FALSE	98.5	null	null	null	99.2	29647.63	123.82667:41500 123.92263:84578 123.96009:185403 123.9614:208017 123.96647:79554 123.97498:51261 123.9776:62675 123.98284:131603 123.98546:226908 123.98677:50374 123.98812:137670 123.98922:147518 123.99283:109360 123.99528:160095 123.99659:130904 123.99872:230579 124.00068:491293 124.00347:4659882 124.00591:562012800 124.00822:3111290 124.01165:380152 124.01362:182388 124.01575:171248 124.01755:113976 124.02197:125873 124.02426:100928 124.02557:237790 124.02824:146712 124.03722:117642 124.04195:67189 124.04457:77331 124.04965:65761 124.05101:385893 124.0898:97089 124.15915:47136 124.98953:75956 124.99516:102545 124.99748:20142488 124.99997:129470 125.00228:942439 125.00471:3091357 125.00874:12384234 125.01109:273347 125.02234:326236 125.89707:66089 125.89841:59579 125.99427:68742 125.99897:212454 126.00132:28383550 126.00367:138796 126.00953:2839418 126.90331:82570 127.00168:110801 127.00439:347079 127.01323:124272 127.04921:52861 127.99715:638440 128.00559:81253 128.00834:96623 128.03363:143042	NA
1661	Thymine	137	1.050051	1.328118	1.628854	125.0341	1124436	12881016	null	[M-H]-	M + 0		1.452	125.0345	C5H6N2O2				520	TRUE	TRUE	FALSE	99.8	null	null	null	99.9	29.49489	124.99333:10205 124.9978:12537346 125.00013:95857 125.03415:280875 125.04355:8811 125.89886:27014 126.00113:260306 126.01808:19969 126.03754:12469 126.05424:37633 126.90347:135274 127.00171:30961 127.01288:24718 127.03817:11318 127.89593:18451 127.99752:504683 128.0085:19028 128.03414:30639 128.99573:16111 129.01762:79130 129.05429:54949 129.09097:10667 130.01358:10541 130.03212:28691	NA
3103	L-Leucine or L-Isoleucine???	199	1.628854	1.910056	2.580641	130.0859	350320640	4458123264	null	[M-H]-	M + 0		2.1	130.08611	C6H13NO2				520	TRUE	TRUE	FALSE	99.6	null	null	null	99.8	15258.87	130.03698:28575 130.03803:29043 130.06388:41346 130.06687:32846 130.06828:39632 130.07179:21983 130.07514:45135 130.07813:59474 130.07953:25670 130.08182:71425 130.08586:90800496 130.08833:467202 130.09132:52599 130.09572:51730 130.09748:19980 130.10047:23936 130.10293:24516 130.10416:52456 130.10716:39813 130.13426:55134 130.22672:18046 130.99695:20339 131.00833:31108 131.0825:91117 131.08908:5520812 131.09175:75854 132.01902:26669 132.08953:107256 132.09243:52668 134.04525:55268 135.01488:18986 135.01823:22795 135.02604:43057 135.02975:42208404 135.03236:276109 135.03534:28369 135.04297:53123 135.04911:28746 135.08094:24771	NA
11571	L-Asparagine	660	5.806911	6.253098	6.876192	131.0448	33338876	497633120	null	[M-H]-	M + 0	similar chromatogram in higher mz_11566	6.568	131.045	C4H8N2O3				520	TRUE	TRUE	FALSE	98.8	null	null	null	99.4	364.2942	131.03374:167139 131.04476:8163427 131.04726:49845 132.04149:27364 132.04796:103669 133.00305:18452 133.01232:21848 133.04889:19875 133.99851:14037 134.0456:120855 134.89348:27357 135.01895:13078 135.02836:32460 135.02974:40879 135.04376:64080 135.94375:318434 135.96214:13071 136.00952:22082 136.01103:95904 136.01384:12500187 136.01648:73231	NA
16344	L-Ornithine	1088	10.17319	10.33811	10.61955	131.0813	1711221.625	11967883	null	[M-H]-	M + 0	similar chromatogram in higher mz_16340; similar chromatogram in higher mz_16357	11.919	131.0813	C5H12N2O2				530	TRUE	TRUE	FALSE	73.2	null	null	null	86.6	11.76878	131.03358:113072 131.06934:5538 131.08128:514766 132.01866:16114 132.06544:4677 132.08433:12932 132.99325:5654 133.00344:11120 133.0078:3971 133.00944:5971 133.0127:1913495 133.01544:10599 133.08623:3975 134.01649:21574 134.04544:26474 134.89363:24065 135.00819:4229 135.01916:8469 135.03014:22216 135.04423:19749 135.05526:4883 135.94318:11674 135.96216:5904 136.00729:6363 136.00861:6549 136.01386:7556672 136.0165:45881 136.01801:14566 136.02196:4793	NA
13856	L-Aspartate	800	7.298027	7.572625	7.858377	132.0288	108276752	1089694976	null	[M-H]-	M + 0	similar chromatogram in higher mz_13859	6.63	132.02901	C4H7NO4				530	TRUE	TRUE	FALSE	89.5	null	null	null	94.7	3537.86	131.97984:12654 132.00699:13669 132.02012:27113 132.02174:19094 132.02318:15707 132.02462:40094 132.02606:177898 132.02876:28591232 132.03127:130703 132.03361:31682 132.03505:13119 132.03793:9807 132.04225:9559 132.04386:9228 132.05106:11971 132.06492:12224 132.08417:9329 133.0128:33626 133.0254:35403 133.03203:959598 133.04938:46280 133.99818:9484 134.03277:81041 134.04593:51510 134.89278:20402 134.98738:8729 135.02792:32081 135.02997:52869 135.04392:40038 135.0549:17183 135.94376:146529 136.01107:45731 136.0137:7926260 136.01596:37607 136.01878:9434 136.02028:8703 136.03947:8165 136.94151:7449 136.99777:1981737 137.01678:142778 137.02268:23565	NA
15145	Malic acid?	937	8.546752	8.879406	9.678527	133.0127	1888414720	22503538688	null	[M-H]-	M + 0		8.003	133.013	C4H6O5				530	TRUE	TRUE	FALSE	90.9	null	null	null	95.4	25354.66	132.81358:64051 132.81649:37757 132.83899:36206 132.84045:38568 132.8419:35975 132.88838:46597 132.90074:38847 132.91309:52528 132.91818:36414 132.91963:63059 132.94216:38662 132.94362:37108 132.9458:56751 132.95089:39653 132.95452:36335 132.96034:37844 132.96255:325206 132.96979:46097 132.97197:65720 132.97343:48342 132.97488:53530 132.97624:84292 132.97779:47048 132.97925:58424 132.98661:85142 132.98998:146585 132.99234:56927 132.99398:173449 132.9967:144264 133.00034:119594 133.00198:277449 133.00416:246707 133.0078:457401 133.00998:2437484 133.01271:487959072 133.01544:2668654 133.01907:199109 133.02199:259314 133.02435:176302 133.02562:195526 133.02817:120315 133.03072:99821 133.03217:131489 133.03472:157825 133.03672:67081 133.03818:61345 133.04109:61811 133.04545:52745 133.04837:46516 133.04967:91736 133.05128:41169 133.05419:40416 133.05637:48158 133.06201:136482 133.06347:164177 133.0804:56176 133.08258:40679 133.08768:44815 133.09714:41983 133.10516:63624 133.11098:41328 133.11317:50584 133.12409:40479 133.13356:40875 133.17966:58230 133.21301:60071 133.33633:40274 133.34363:36415 133.38527:39212 133.54542:34781 133.88053:36444 133.99963:37844 134.01582:22405066 134.01784:253636 134.04526:51515 135.01673:4818400 135.02806:1809521 135.04297:54033 136.01349:4200965 136.0197:124038 136.99761:243133 137.01672:122004 137.03406:74778 138.00098:38546	NA
2297	Adenine Possible Peak 2	168	1.488905	1.619535	1.966273	134.0456	45383740	427639840	null	[M-H]-	M + 0		1.775	134.0461	C5H5N5				520	TRUE	TRUE	FALSE	99.7	null	null	null	99.8	2057.945	134.04564:12561326 135.0281:55547 135.04837:200997 135.94281:54401 136.01372:7080094 136.99738:873660 137.01677:185042 137.03351:68640	NA
1771	Adenine Possible Peak 1	145	1.079272	1.403828	1.488905	134.0458	14543984	96034496	null	[M-H]-	M + 0		1.775	134.0461	C5H5N5				520	TRUE	TRUE	FALSE	98.3	null	null	null	99.1	666.8951	133.99045:72380 134.00663:19446 134.03404:9538 134.04582:3750610 134.04839:30577 134.8636:11295 134.89262:43347 135.01879:13420 135.04372:27838 135.04875:59124 135.05452:11586 135.51141:10676 135.94337:58968 136.00278:9662 136.01011:20216 136.01369:9919505 136.01651:84179 136.03852:27717 136.98996:19005 136.99778:1529808 137.01009:40453 137.01677:163293 137.03369:107328 137.93912:21082 138.00157:29669 138.01791:31948 138.05444:24210 138.98304:19056 139.00227:11070 139.01374:30556	NA
3187	Hypoxanthine	201	1.731799	1.928783	2.11668	135.0297	177201744	1576276352	null	[M-H]-	M + 0		1.925	135.03011	C5H4N4O				520	TRUE	TRUE	FALSE	100	null	null	null	99.9	3417.154	135.00743:21276 135.01877:32546 135.02026:27714 135.02249:35489 135.02696:298132 135.02975:45848456 135.03235:218291 135.03403:46436 135.0398:24489 135.04296:44756 135.08093:25340 135.94317:66634 136.01104:61806 136.01367:11496342 136.02665:173800 136.03283:1423301 136.99773:2408806 137.01085:41590 137.01675:249383 137.03405:242849 137.04344:76519 137.93891:40934 138.00078:51209 138.01827:24325 138.05423:20458 139.99777:28978	NA
14464	2-Oxoglutarate/a-Ketoglutaric acid	877	8.097617	8.307114	8.643003	145.0129	62256844	616144000	null	[M-H]-	M + 0		7.174	145.013	C5H6O5				530	TRUE	TRUE	FALSE	85.2	null	null	null	92.6	1083.392	144.97442:46257 144.99078:31475 145.00403:6910 145.00734:15003 145.00982:93871 145.01293:15826630 145.01583:99478 145.021:11435 145.03508:11302 145.04857:22211 145.06095:54324 145.06988:8626 145.99832:1083542 146.00813:18043 146.01639:512030 146.01922:9269 146.02382:9106 146.03407:13874 146.04433:161457 146.96966:7411 146.97093:10282 146.98614:8611 147.00206:26233 147.00622:9394 147.01784:50678 147.02101:9541 147.02842:22960268 147.03137:128536 147.03665:18248 147.03813:7202 147.04701:13375 147.08656:13776 148.0135:87780 148.03166:1014312 148.99777:660640 149.03269:85219 149.04346:24937 149.98989:29229 149.99294:6351812 149.9962:36878 150.00056:34176	NA
11718	L-Glutamine	670	5.844753	6.347356	6.969545	145.0604	658312512	11066421248	null	[M-H]-	M + 0		6.63	145.06059	C5H10N2O3				520	TRUE	TRUE	FALSE	99	null	null	null	99.5	28055.54	144.82532:18795 144.83359:21559 144.95436:22427 144.97505:17521 144.97919:19207 144.99078:23777 145.00403:93119 145.01397:18105 145.01894:19668 145.03447:53509 145.03799:45699 145.03944:46661 145.04379:45843 145.04545:56730 145.04814:64836 145.0498:57307 145.05145:105729 145.05394:131163 145.0556:201320 145.05746:1018472 145.06036:168851552 145.06347:803284 145.06595:166765 145.06761:121467 145.0701:135642 145.07362:86218 145.07611:42687 145.07859:31481 145.08087:30491 145.08212:42871 145.08357:23346 145.08564:66503 145.08937:21812 145.09434:15856 145.10014:33050 145.1076:19599 145.11258:18652 145.11755:93669 145.13082:21295 145.16565:17781 145.2885:31667 145.9978:941209 146.00793:25088 146.02299:24022 146.04496:15274 146.05717:516080 146.06045:53108 146.06358:9033253 146.06589:128287 147.00112:59517 147.02796:187934 147.06034:36771 147.06436:645062 147.06668:37782 148.01336:299738 148.99752:774414 149.01674:22593 149.04325:72773 149.97552:22572 149.99294:8269208 149.99599:35362 150.00013:78811 150.0095:15030 150.02867:24516	NA
16736	L-Lysine	1166	10.63909	11.09508	11.52403	145.0968	14850004	136879472	null	[M-H]-	M + 0		12.773	145.09711	C6H14N2O2				530	TRUE	TRUE	FALSE	70.3	null	null	null	85.1	632.8961	144.97405:81877 144.99061:16960 145.03554:24645 145.04941:14588 145.08587:8354 145.09126:3401 145.09375:29433 145.09685:3940195 145.09976:13568 145.12256:3447 145.99813:780591 146.00754:9602 146.02281:7813 146.03495:8230 146.04395:13118 146.09418:10693 146.10004:74594 146.964:20685 146.98555:7529 147.00111:21629 147.02824:98463 148.01376:89651 148.99803:412539 149.00709:12539 149.02367:3368 149.98992:32329 149.99318:3832048 149.99624:19489 150.00038:27583 150.01824:3535	NA
13108	L-Glutamate	756	6.631429	7.156986	7.867933	146.0443	500779808	6310295552	null	[M-H]-	M + 0	similar chromatogram in higher mz_13111	6.01	146.0448	C5H9NO4				530	TRUE	TRUE	FALSE	84.8	null	null	null	92.3	1691.375	145.98577:30000 145.98745:61396 145.99498:20751 145.99895:441429 146.00418:22306 146.00753:21880 146.0092:33926 146.01799:35612 146.02021:53607 146.02343:47257 146.02594:17467 146.02782:22298 146.02949:61084 146.03179:36397 146.03347:42377 146.03472:37148 146.03703:69052 146.0387:86106 146.04121:805456 146.04434:129283344 146.04749:561632 146.04916:265704 146.05335:36205 146.05607:57741 146.05837:36524 146.06005:30862 146.0636:27142 146.06612:51599 146.07009:55820 146.07867:27105 146.08537:21449 146.09207:21374 146.10212:92805 147.00096:36920 147.02801:168874 147.04133:199706 147.0445:47616 147.04766:6590872 147.05:156236 148.01351:169992 148.04449:18518 148.04834:528173 148.05069:53469 148.9975:544917 149.04372:38340 149.0517:46671 149.98969:36502 149.99295:6392763 150.00043:73190 150.03261:35058 150.98979:18405 150.99615:166955	NA
